                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     25,                0.72362,                0.47526,                0.86732,                 0.8108,                0.48195,                0.54109,                0.40062,                0.65441,                0.42216,                0.83808,               0.009241,               0.009241,               0.009241
                     26,                0.71691,                0.46952,                0.86582,                0.84752,                0.47139,                0.54926,                0.40836,                0.65211,                0.42193,                 0.8405,               0.009208,               0.009208,               0.009208
                     27,                 0.7171,                0.46863,                0.86478,                0.65945,                0.48924,                0.55282,                0.41533,                0.64906,                0.41498,                0.83819,               0.009175,               0.009175,               0.009175
                     28,                0.71463,                0.46625,                0.86464,                0.70257,                0.48138,                0.55459,                0.41716,                 0.6441,                0.41242,                0.83764,               0.009142,               0.009142,               0.009142
                     29,                0.71043,                0.46224,                0.86395,                0.68503,                0.50601,                0.55087,                0.41862,                0.64011,                0.40879,                0.83643,               0.009109,               0.009109,               0.009109
                     30,                0.70706,                0.45877,                 0.8622,                0.79515,                0.50109,                0.57519,                 0.4399,                0.63837,                0.40624,                0.83668,               0.009076,               0.009076,               0.009076
                     31,                0.70659,                0.45748,                0.86384,                0.79792,                0.51374,                0.58122,                0.43573,                  0.632,                0.40197,                0.83373,               0.009043,               0.009043,               0.009043
                     32,                0.70466,                0.45493,                0.86203,                0.82295,                0.50087,                0.58207,                0.43969,                  0.631,                0.40317,                0.83436,                0.00901,                0.00901,                0.00901
                     33,                0.70514,                0.45624,                0.86173,                0.76755,                0.51631,                0.58938,                 0.4425,                0.62865,                0.39975,                0.83497,               0.008977,               0.008977,               0.008977
                     34,                0.70077,                0.45259,                0.85989,                0.83089,                0.50613,                0.59336,                0.44746,                0.62912,                 0.3996,                 0.8337,               0.008944,               0.008944,               0.008944
                     35,                0.70003,                0.45077,                0.86046,                0.78819,                0.50604,                0.57666,                0.43835,                0.62527,                0.39731,                  0.833,               0.008911,               0.008911,               0.008911
                     36,                0.69823,                0.44969,                0.85858,                0.80099,                0.51671,                0.58945,                0.44731,                0.62132,                0.39529,                0.83155,               0.008878,               0.008878,               0.008878
                     37,                0.69281,                 0.4468,                0.85872,                0.76488,                0.52739,                0.59764,                0.45233,                0.62156,                0.39405,                0.83193,               0.008845,               0.008845,               0.008845
                     38,                 0.6919,                0.44539,                0.85733,                0.72164,                0.52903,                0.57905,                0.44062,                0.62061,                0.39539,                0.83143,               0.008812,               0.008812,               0.008812
                     39,                0.69224,                0.44295,                0.85819,                0.78418,                0.53403,                0.59787,                0.45402,                0.61779,                0.39122,                0.83131,               0.008779,               0.008779,               0.008779
                     40,                0.68333,                0.43878,                0.85526,                0.77181,                0.52818,                0.60206,                 0.4551,                0.61671,                0.39053,                0.83063,               0.008746,               0.008746,               0.008746
                     41,                  0.685,                0.43891,                0.85552,                 0.8518,                0.50527,                0.59553,                0.45435,                0.61572,                0.38837,                0.82981,               0.008713,               0.008713,               0.008713
                     42,                0.68556,                0.43972,                0.85553,                0.85662,                0.51601,                0.60783,                0.45559,                0.61434,                0.38619,                0.82943,                0.00868,                0.00868,                0.00868
                     43,                0.67847,                0.43392,                0.85329,                0.81541,                0.52703,                0.61522,                0.46692,                0.61107,                0.38449,                0.82881,               0.008647,               0.008647,               0.008647
                     44,                0.68327,                0.43598,                0.85504,                0.83253,                0.53007,                0.61152,                0.46694,                0.61087,                0.38478,                0.82917,               0.008614,               0.008614,               0.008614
                     45,                0.68062,                0.43335,                0.85489,                0.74175,                0.56376,                0.61461,                0.46953,                0.60873,                0.38422,                0.82814,               0.008581,               0.008581,               0.008581
                     46,                0.67662,                0.43178,                0.85352,                 0.7676,                0.55027,                0.61832,                0.47029,                0.60799,                0.38243,                0.82744,               0.008548,               0.008548,               0.008548
                     47,                0.67619,                0.43191,                0.85419,                0.72704,                0.55742,                0.60926,                0.47047,                0.60683,                0.38183,                0.82836,               0.008515,               0.008515,               0.008515
                     48,                0.67515,                 0.4303,                0.85362,                0.75871,                0.54552,                0.60851,                0.47235,                0.60455,                0.37898,                0.82724,               0.008482,               0.008482,               0.008482
                     49,                0.67302,                0.42907,                0.85217,                0.77601,                0.54374,                0.61324,                0.47195,                0.60235,                 0.3778,                 0.8272,               0.008449,               0.008449,               0.008449
                     50,                 0.6728,                0.42811,                0.85239,                0.76536,                0.53842,                0.61547,                0.46874,                0.60285,                0.37724,                 0.8266,               0.008416,               0.008416,               0.008416
                     51,                0.66966,                0.42614,                0.85157,                0.77217,                0.54278,                0.61668,                 0.4692,                0.60208,                0.37665,                 0.8268,               0.008383,               0.008383,               0.008383
                     52,                0.67007,                0.42578,                0.85054,                0.79459,                0.54953,                0.62042,                0.47389,                0.60007,                0.37493,                0.82533,                0.00835,                0.00835,                0.00835
                     53,                0.67057,                0.42553,                0.85194,                0.76407,                0.55075,                0.62779,                0.47831,                0.59976,                0.37532,                0.82645,               0.008317,               0.008317,               0.008317
                     54,                0.66677,                0.42211,                0.85084,                0.73819,                0.55415,                0.62448,                0.47581,                0.59758,                0.37443,                 0.8256,               0.008284,               0.008284,               0.008284
                     55,                0.66789,                0.42327,                0.85096,                 0.7538,                  0.556,                0.62215,                0.47543,                0.59692,                0.37395,                0.82521,               0.008251,               0.008251,               0.008251
                     56,                0.66483,                 0.4215,                0.85055,                0.72153,                0.56074,                0.62905,                0.48194,                 0.5953,                0.37289,                0.82529,               0.008218,               0.008218,               0.008218
                     57,                0.66539,                0.42119,                0.85076,                0.85293,                0.52448,                0.63004,                0.48188,                0.59499,                0.37241,                0.82534,               0.008185,               0.008185,               0.008185
                     58,                0.66092,                0.41803,                0.84956,                0.81237,                0.53024,                0.62999,                0.48369,                0.59464,                0.37198,                0.82511,               0.008152,               0.008152,               0.008152
                     59,                 0.6619,                0.41883,                0.84909,                0.81693,                0.53167,                0.63245,                0.48501,                0.59391,                0.37126,                0.82485,               0.008119,               0.008119,               0.008119
                     60,                0.66145,                 0.4178,                0.85001,                0.81112,                0.52985,                0.63311,                0.48236,                0.59377,                0.37091,                0.82461,               0.008086,               0.008086,               0.008086
                     61,                0.65988,                0.41669,                0.84884,                0.78362,                0.53648,                0.63174,                0.48061,                0.59251,                0.37027,                0.82424,               0.008053,               0.008053,               0.008053
                     62,                0.65713,                0.41502,                0.84937,                0.76519,                0.54718,                0.63018,                0.47908,                0.59039,                0.36899,                0.82425,                0.00802,                0.00802,                0.00802
                     63,                 0.6576,                0.41512,                0.84727,                0.71586,                0.58594,                0.63302,                 0.4808,                0.58978,                0.36838,                0.82448,               0.007987,               0.007987,               0.007987
                     64,                 0.6569,                0.41549,                0.84681,                0.74418,                0.56663,                0.63465,                0.48131,                0.58854,                0.36764,                0.82424,               0.007954,               0.007954,               0.007954
                     65,                 0.6555,                0.41256,                0.84773,                  0.746,                0.57495,                0.63849,                0.48315,                0.58802,                0.36714,                 0.8238,               0.007921,               0.007921,               0.007921
                     66,                 0.6538,                0.41268,                0.84695,                0.74985,                   0.57,                0.63732,                0.48149,                0.58841,                0.36759,                0.82384,               0.007888,               0.007888,               0.007888
                     67,                0.65111,                 0.4105,                 0.8458,                0.73065,                0.58761,                0.63642,                0.48077,                0.58726,                0.36772,                0.82343,               0.007855,               0.007855,               0.007855
                     68,                0.65362,                0.41092,                0.84565,                0.75179,                0.58358,                0.63951,                0.48175,                0.58683,                0.36698,                0.82346,               0.007822,               0.007822,               0.007822
                     69,                0.65172,                0.40927,                0.84591,                0.73641,                0.58399,                0.63943,                0.48345,                 0.5862,                0.36609,                 0.8232,               0.007789,               0.007789,               0.007789
                     70,                0.65358,                0.41078,                 0.8472,                0.70853,                0.59672,                0.63911,                0.48277,                 0.5856,                0.36593,                0.82273,               0.007756,               0.007756,               0.007756
                     71,                0.64917,                0.40798,                0.84595,                 0.7342,                0.58811,                0.64045,                0.48531,                0.58554,                0.36519,                0.82247,               0.007723,               0.007723,               0.007723
                     72,                0.64874,                0.40777,                0.84477,                 0.7367,                0.57707,                0.64115,                0.48576,                0.58507,                0.36543,                0.82215,                0.00769,                0.00769,                0.00769
                     73,                0.64789,                0.40762,                 0.8452,                0.76437,                0.58315,                0.64258,                0.48773,                0.58468,                0.36564,                0.82199,               0.007657,               0.007657,               0.007657
                     74,                0.64551,                 0.4069,                0.84454,                0.76875,                 0.5826,                0.64139,                0.48813,                0.58408,                0.36508,                0.82186,               0.007624,               0.007624,               0.007624
                     75,                0.64667,                0.40628,                0.84415,                0.76088,                0.58372,                0.64236,                0.48997,                0.58327,                0.36455,                0.82181,               0.007591,               0.007591,               0.007591
                     76,                0.64342,                0.40495,                0.84484,                0.76678,                0.58421,                0.64352,                0.49068,                0.58283,                0.36464,                0.82175,               0.007558,               0.007558,               0.007558
                     77,                0.64035,                0.40199,                0.84443,                0.77632,                0.58292,                0.64475,                0.49127,                0.58262,                0.36438,                0.82188,               0.007525,               0.007525,               0.007525
                     78,                0.64198,                0.40358,                0.84458,                0.77828,                0.58276,                0.64499,                0.49156,                0.58244,                0.36455,                0.82208,               0.007492,               0.007492,               0.007492
                     79,                0.64042,                0.40221,                0.84448,                0.77948,                0.58337,                0.64453,                0.49061,                0.58215,                 0.3638,                0.82201,               0.007459,               0.007459,               0.007459
                     80,                0.64244,                0.40262,                0.84372,                0.78162,                0.58417,                0.64473,                0.49054,                0.58183,                 0.3632,                0.82197,               0.007426,               0.007426,               0.007426
                     81,                0.64546,                0.40337,                 0.8447,                0.76865,                0.58886,                0.64512,                0.49073,                0.58168,                0.36285,                0.82202,               0.007393,               0.007393,               0.007393
                     82,                0.63856,                0.39938,                0.84313,                0.76736,                0.58922,                0.64496,                0.49128,                0.58158,                0.36254,                0.82208,                0.00736,                0.00736,                0.00736
                     83,                0.63696,                0.39856,                0.84257,                0.76041,                0.59262,                0.64401,                 0.4912,                0.58138,                0.36229,                 0.8221,               0.007327,               0.007327,               0.007327
                     84,                0.63911,                0.40142,                0.84327,                0.74734,                0.59721,                0.64345,                0.48938,                0.58126,                0.36235,                 0.8221,               0.007294,               0.007294,               0.007294
                     85,                0.63568,                0.39864,                0.84271,                0.75427,                0.59687,                0.64415,                0.48977,                0.58122,                0.36207,                0.82203,               0.007261,               0.007261,               0.007261
                     86,                0.63668,                0.39852,                0.84292,                0.76193,                0.59667,                0.64385,                0.49081,                0.58117,                0.36165,                0.82197,               0.007228,               0.007228,               0.007228
                     87,                0.63181,                0.39497,                0.84147,                0.77467,                0.59509,                 0.6443,                0.49067,                0.58104,                0.36138,                 0.8219,               0.007195,               0.007195,               0.007195
                     88,                0.63539,                0.39616,                0.84192,                0.78777,                0.59118,                0.64476,                0.49076,                0.58114,                0.36117,                0.82203,               0.007162,               0.007162,               0.007162
                     89,                0.63467,                0.39656,                0.84249,                0.78934,                0.59011,                0.64508,                0.49088,                0.58117,                0.36094,                0.82207,               0.007129,               0.007129,               0.007129
                     90,                0.63309,                0.39497,                0.84137,                0.78843,                0.59153,                0.64509,                0.49133,                0.58091,                0.36075,                0.82203,               0.007096,               0.007096,               0.007096
                     91,                0.62932,                0.39332,                0.84071,                0.78642,                0.59184,                0.64399,                0.49149,                0.58072,                0.36037,                0.82189,               0.007063,               0.007063,               0.007063
                     92,                0.63031,                0.39372,                 0.8418,                0.79021,                0.59045,                0.64414,                0.49169,                0.58043,                0.36009,                0.82179,                0.00703,                0.00703,                0.00703
                     93,                0.62895,                0.39323,                0.84129,                0.79116,                0.59004,                 0.6438,                0.49171,                0.58033,                0.36003,                0.82176,               0.006997,               0.006997,               0.006997
                     94,                 0.6317,                0.39348,                0.84032,                0.78383,                0.59307,                0.64464,                0.49229,                0.58008,                0.35978,                0.82171,               0.006964,               0.006964,               0.006964
                     95,                0.63037,                0.39325,                0.84162,                0.77935,                0.59552,                0.64392,                0.49213,                0.58003,                0.35977,                0.82165,               0.006931,               0.006931,               0.006931
                     96,                0.62953,                  0.393,                0.84069,                0.76981,                0.59832,                0.64407,                0.49147,                0.57972,                0.35964,                0.82159,               0.006898,               0.006898,               0.006898
                     97,                0.62736,                 0.3919,                0.83993,                0.76482,                 0.5993,                0.64413,                0.49158,                0.57938,                0.35925,                0.82148,               0.006865,               0.006865,               0.006865
                     98,                0.63002,                0.39156,                0.83992,                0.75708,                0.60121,                0.64348,                0.49136,                0.57906,                0.35888,                0.82133,               0.006832,               0.006832,               0.006832
                     99,                0.62717,                0.39203,                0.84067,                0.76313,                0.60113,                0.64282,                0.49101,                0.57899,                0.35835,                0.82131,               0.006799,               0.006799,               0.006799
                    100,                0.62689,                0.39038,                 0.8401,                0.76609,                0.60107,                0.64293,                 0.4911,                0.57868,                0.35839,                0.82123,               0.006766,               0.006766,               0.006766
                    101,                0.62704,                0.39077,                 0.8405,                0.76014,                0.60258,                0.64207,                0.49092,                0.57864,                0.35822,                0.82125,               0.006733,               0.006733,               0.006733
                    102,                0.62328,                0.38783,                0.83948,                0.76091,                0.60312,                0.64351,                0.49094,                 0.5786,                0.35803,                0.82122,                 0.0067,                 0.0067,                 0.0067
                    103,                0.62269,                0.38715,                0.83879,                0.76138,                 0.6035,                0.64454,                0.49128,                0.57854,                0.35781,                0.82124,               0.006667,               0.006667,               0.006667
                    104,                0.62427,                0.38782,                0.83968,                0.76282,                0.60251,                0.64317,                0.49098,                0.57849,                0.35776,                0.82125,               0.006634,               0.006634,               0.006634
                    105,                0.62546,                0.38786,                0.83905,                0.76461,                0.60252,                0.64341,                0.49105,                 0.5786,                0.35772,                0.82131,               0.006601,               0.006601,               0.006601
                    106,                0.62096,                0.38674,                0.83849,                0.76395,                0.60256,                0.64376,                0.49091,                 0.5786,                 0.3575,                0.82128,               0.006568,               0.006568,               0.006568
                    107,                0.62318,                0.38774,                0.83902,                0.76177,                 0.6025,                0.64363,                0.49166,                0.57852,                0.35739,                0.82131,               0.006535,               0.006535,               0.006535
                    108,                 0.6183,                 0.3844,                0.83854,                0.76168,                0.60303,                0.64401,                0.49225,                0.57856,                0.35716,                0.82134,               0.006502,               0.006502,               0.006502
                    109,                0.61806,                0.38488,                0.83823,                0.76391,                0.60215,                0.64412,                0.49238,                0.57829,                0.35703,                0.82133,               0.006469,               0.006469,               0.006469
                    110,                0.61982,                0.38518,                0.83844,                0.76339,                0.60261,                0.64375,                0.49279,                0.57818,                  0.357,                0.82133,               0.006436,               0.006436,               0.006436
                    111,                0.62062,                0.38457,                0.83739,                0.76131,                 0.6033,                0.64369,                0.49287,                0.57796,                0.35692,                 0.8212,               0.006403,               0.006403,               0.006403
                    112,                0.61783,                0.38326,                0.83774,                0.76037,                 0.6065,                0.64484,                0.49321,                0.57778,                0.35681,                0.82114,                0.00637,                0.00637,                0.00637
                    113,                0.61806,                0.38306,                0.83737,                0.76277,                0.60311,                0.64543,                 0.4933,                0.57746,                0.35663,                0.82117,               0.006337,               0.006337,               0.006337
                    114,                0.61639,                0.38142,                0.83748,                0.76046,                 0.6035,                0.64585,                0.49403,                0.57737,                0.35643,                0.82112,               0.006304,               0.006304,               0.006304
                    115,                 0.6164,                0.38161,                 0.8373,                0.76296,                0.60304,                0.64569,                0.49413,                0.57732,                0.35626,                 0.8212,               0.006271,               0.006271,               0.006271
                    116,                0.61596,                0.38088,                0.83776,                0.76959,                0.60065,                 0.6459,                0.49473,                0.57711,                0.35639,                0.82111,               0.006238,               0.006238,               0.006238
                    117,                0.61449,                0.38143,                 0.8381,                0.76967,                 0.6017,                0.64645,                0.49496,                0.57685,                0.35625,                0.82105,               0.006205,               0.006205,               0.006205
                    118,                0.61497,                0.38109,                0.83706,                 0.7741,                0.60277,                0.64757,                0.49541,                0.57682,                0.35627,                0.82103,               0.006172,               0.006172,               0.006172
                    119,                0.61306,                0.37984,                0.83606,                0.77431,                0.60316,                0.64767,                0.49576,                0.57664,                0.35619,                0.82098,               0.006139,               0.006139,               0.006139
