                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     51,                 0.9922,                0.72339,                 0.9131,                0.67655,                0.47149,                0.55453,                0.36839,                 1.1412,                0.99395,                0.99148,               0.006766,               0.006766,               0.006766
                     52,                0.99755,                0.72263,                0.91667,                0.56457,                0.52006,                0.56002,                0.37041,                 1.0845,                  1.001,                0.97178,                 0.0067,                 0.0067,                 0.0067
                     53,                0.99208,                0.71485,                0.90866,                0.64845,                 0.5055,                0.56026,                0.37232,                 1.0869,                 1.0121,                0.96858,               0.006634,               0.006634,               0.006634
                     54,                0.99068,                0.71978,                0.91336,                0.72433,                0.47522,                0.57305,                0.38199,                 1.1054,                0.98685,                0.97333,               0.006568,               0.006568,               0.006568
                     55,                0.97513,                0.71677,                0.91245,                0.73933,                 0.4495,                0.54842,                0.36574,                 1.0908,                0.96882,                0.97426,               0.006502,               0.006502,               0.006502
                     56,                0.98546,                0.71795,                0.91391,                0.65032,                0.47665,                0.53655,                0.35084,                 1.1047,                0.97607,                0.98165,               0.006436,               0.006436,               0.006436
                     57,                0.97772,                0.71165,                0.90847,                0.63465,                0.52072,                0.56699,                0.37083,                 1.0816,                0.97801,                0.97549,                0.00637,                0.00637,                0.00637
                     58,                0.96282,                0.69617,                0.90679,                0.70351,                0.48265,                0.57417,                0.38986,                 1.0811,                 0.9708,                0.97821,               0.006304,               0.006304,               0.006304
                     59,                0.95283,                0.68992,                0.90637,                0.75673,                0.49789,                0.57405,                0.40013,                 1.0802,                0.97538,                0.97909,               0.006238,               0.006238,               0.006238
                     60,                0.96452,                0.69096,                0.90597,                0.67754,                0.54107,                0.58552,                0.39308,                 1.0956,                0.96888,                0.99677,               0.006172,               0.006172,               0.006172
                     61,                0.95388,                0.68749,                0.90508,                0.57764,                0.54979,                0.56633,                0.36599,                 1.0593,                 0.9521,                0.98451,               0.006106,               0.006106,               0.006106
                     62,                0.94657,                0.67578,                0.90377,                0.63618,                 0.5156,                0.56473,                0.36774,                 1.0816,                0.98601,                0.98413,                0.00604,                0.00604,                0.00604
                     63,                0.95418,                0.67198,                0.90402,                0.72145,                 0.4718,                0.58144,                0.39453,                  1.077,                0.98264,                0.97682,               0.005974,               0.005974,               0.005974
                     64,                0.94457,                0.67322,                0.90301,                0.76188,                0.51323,                0.57048,                0.38086,                 1.0619,                0.95925,                0.98675,               0.005908,               0.005908,               0.005908
                     65,                0.94586,                0.67097,                0.90271,                0.60401,                0.52851,                0.56572,                0.37192,                 1.0553,                0.96475,                0.97169,               0.005842,               0.005842,               0.005842
                     66,                0.92651,                0.66615,                0.90362,                0.87169,                0.46557,                0.57557,                0.38911,                 1.0647,                0.97039,                0.97436,               0.005776,               0.005776,               0.005776
                     67,                0.93563,                0.67179,                0.89828,                0.71893,                 0.4864,                0.57425,                0.38593,                 1.0768,                0.95886,                0.96716,                0.00571,                0.00571,                0.00571
                     68,                0.92445,                0.65783,                0.89601,                0.71557,                0.47008,                0.57167,                0.38201,                 1.0511,                0.95261,                0.96684,               0.005644,               0.005644,               0.005644
                     69,                0.93881,                0.65967,                0.89843,                0.72692,                 0.4988,                0.56572,                0.39076,                 1.0224,                0.93472,                0.96875,               0.005578,               0.005578,               0.005578
                     70,                0.93406,                0.66018,                0.89887,                0.70605,                0.48201,                0.56322,                0.38321,                 1.0516,                0.93688,                 0.9729,               0.005512,               0.005512,               0.005512
                     71,                0.90244,                0.63329,                0.89143,                0.67429,                0.54102,                0.56975,                0.38562,                 1.0509,                0.91995,                 0.9718,               0.005446,               0.005446,               0.005446
                     72,                0.91492,                0.65277,                0.89124,                0.67955,                0.56026,                 0.6048,                0.40491,                  1.078,                 0.9373,                0.97907,                0.00538,                0.00538,                0.00538
                     73,                0.90295,                0.64226,                0.89622,                0.73489,                0.49859,                0.59176,                0.40496,                 1.0497,                0.90663,                0.96804,               0.005314,               0.005314,               0.005314
                     74,                0.92575,                0.65621,                0.89375,                0.55611,                0.53904,                0.56528,                 0.3902,                 1.0438,                 0.9441,                0.96931,               0.005248,               0.005248,               0.005248
                     75,                0.90559,                0.64604,                0.89614,                0.70846,                0.56712,                0.60825,                0.41518,                 1.0418,                0.90873,                0.97228,               0.005182,               0.005182,               0.005182
                     76,                0.91808,                0.64794,                0.89213,                0.66929,                 0.5128,                0.57328,                 0.3913,                 1.0598,                0.92801,                 0.9733,               0.005116,               0.005116,               0.005116
                     77,                 0.8883,                0.62247,                0.89196,                0.67026,                0.50736,                0.55911,                0.38069,                 1.0693,                0.95034,                0.96443,                0.00505,                0.00505,                0.00505
                     78,                0.90052,                 0.6302,                0.88885,                0.63833,                0.55053,                0.59073,                 0.3979,                 1.0682,                0.92251,                0.97346,               0.004984,               0.004984,               0.004984
                     79,                0.87924,                0.62031,                0.88846,                0.71598,                0.50212,                 0.5874,                0.41207,                 1.0379,                0.90719,                0.97407,               0.004918,               0.004918,               0.004918
                     80,                0.87666,                0.62012,                 0.8859,                0.68271,                0.47649,                0.55815,                0.38825,                 1.0399,                0.93181,                0.97388,               0.004852,               0.004852,               0.004852
                     81,                0.89377,                0.63028,                0.88918,                0.65335,                0.52448,                 0.5723,                0.39087,                 1.0411,                0.95161,                0.98138,               0.004786,               0.004786,               0.004786
                     82,                0.88258,                0.61091,                0.88527,                0.70777,                0.50889,                0.59036,                 0.3975,                 1.0383,                0.93951,                0.97036,                0.00472,                0.00472,                0.00472
                     83,                0.86388,                0.60132,                0.88555,                0.67157,                0.46861,                0.58176,                0.39807,                  1.025,                0.94218,                0.97054,               0.004654,               0.004654,               0.004654
                     84,                0.86729,                0.60742,                0.88463,                0.73321,                0.48088,                0.57524,                0.39752,                 1.0283,                0.89907,                0.96784,               0.004588,               0.004588,               0.004588
                     85,                0.87853,                0.61725,                0.88136,                0.63996,                0.52942,                0.57793,                0.39565,                  1.027,                 0.9171,                 0.9694,               0.004522,               0.004522,               0.004522
                     86,                0.86241,                0.60177,                0.88338,                0.68293,                 0.5103,                0.58234,                0.39916,                0.99563,                0.90693,                0.96499,               0.004456,               0.004456,               0.004456
                     87,                0.85832,                0.59485,                0.88507,                0.77163,                0.45241,                 0.5792,                 0.4047,                 1.0166,                0.91622,                0.96548,                0.00439,                0.00439,                0.00439
                     88,                0.85646,                0.59603,                0.88058,                0.70072,                0.53216,                0.60278,                0.41787,                 1.0185,                0.88445,                0.96382,               0.004324,               0.004324,               0.004324
                     89,                0.85524,                0.59164,                0.88303,                0.75086,                 0.5047,                 0.5765,                0.39691,                0.99909,                0.89997,                0.95697,               0.004258,               0.004258,               0.004258
                     90,                0.83928,                0.58838,                 0.8779,                0.73798,                0.51518,                0.59272,                0.40524,                0.99732,                0.86587,                 0.9615,               0.004192,               0.004192,               0.004192
                     91,                0.85975,                0.59983,                0.87988,                0.75476,                0.51031,                0.60416,                0.41241,                 1.0089,                0.87535,                0.96069,               0.004126,               0.004126,               0.004126
                     92,                0.84098,                0.58721,                0.87795,                 0.7838,                0.49034,                0.60636,                0.40816,                0.99432,                0.87742,                0.95578,                0.00406,                0.00406,                0.00406
                     93,                0.83388,                0.57828,                0.87725,                0.70444,                0.53204,                0.59396,                0.41115,                 1.0074,                0.90053,                0.96699,               0.003994,               0.003994,               0.003994
                     94,                0.83771,                0.56927,                0.87846,                0.78321,                0.50338,                0.59945,                0.40882,                  1.012,                0.87731,                0.97003,               0.003928,               0.003928,               0.003928
                     95,                 0.8339,                0.57481,                0.87689,                0.74902,                0.51125,                0.59292,                0.40568,                0.99564,                0.87769,                0.96028,               0.003862,               0.003862,               0.003862
                     96,                 0.8327,                0.57942,                 0.8722,                0.78432,                0.49183,                0.59314,                 0.3935,                 1.0007,                0.89657,                0.96214,               0.003796,               0.003796,               0.003796
                     97,                0.83637,                0.57616,                0.87721,                0.78828,                0.49207,                0.59695,                0.40215,                 1.0062,                0.90967,                0.96492,                0.00373,                0.00373,                0.00373
                     98,                 0.8232,                0.57272,                0.87441,                0.75925,                0.50612,                0.59284,                0.39977,                 1.0041,                 0.9427,                0.96727,               0.003664,               0.003664,               0.003664
