                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                0.80628,                0.52315,                0.88082,                 0.6428,                0.50567,                 0.5287,                0.35609,                0.78196,                0.50026,                0.87071,               0.009208,               0.009208,               0.009208
                     15,                0.81261,                0.52513,                0.88104,                0.65653,                0.52105,                0.55149,                0.37081,                0.78282,                0.49859,                0.86923,               0.009142,               0.009142,               0.009142
                     16,                 0.8088,                0.52161,                0.88068,                0.59951,                0.50612,                0.52284,                0.34978,                0.77935,                0.50048,                0.86839,               0.009076,               0.009076,               0.009076
                     17,                 0.8045,                0.51928,                0.87983,                0.62072,                0.49411,                0.53415,                 0.3669,                0.77867,                0.49898,                 0.8667,                0.00901,                0.00901,                0.00901
                     18,                0.80178,                0.51693,                0.87904,                0.61288,                0.50194,                0.53066,                  0.364,                0.76879,                 0.4942,                0.86362,               0.008944,               0.008944,               0.008944
                     19,                0.80231,                0.51711,                0.87905,                0.60208,                 0.4993,                0.53705,                0.37178,                 0.7744,                0.49591,                0.86781,               0.008878,               0.008878,               0.008878
                     20,                0.79986,                0.51297,                0.87811,                0.67687,                0.50118,                0.54333,                0.37007,                0.76959,                0.49261,                 0.8642,               0.008812,               0.008812,               0.008812
                     21,                0.79859,                 0.5133,                0.87878,                0.65478,                0.49839,                0.53073,                0.36077,                0.76481,                0.48431,                0.86381,               0.008746,               0.008746,               0.008746
                     22,                0.79622,                0.51081,                0.87781,                0.64341,                0.49066,                0.54137,                0.36864,                0.76466,                0.48341,                0.86086,                0.00868,                0.00868,                0.00868
                     23,                0.79446,                0.51064,                0.87792,                0.61331,                0.52523,                0.55039,                0.36897,                0.76183,                0.48378,                0.86427,               0.008614,               0.008614,               0.008614
                     24,                0.79321,                0.50893,                  0.877,                0.60436,                0.51543,                0.53965,                0.37013,                0.76924,                0.48684,                0.86434,               0.008548,               0.008548,               0.008548
                     25,                0.79545,                0.51124,                0.87836,                0.65027,                0.49143,                0.55531,                0.37932,                0.75807,                0.47809,                0.86401,               0.008482,               0.008482,               0.008482
                     26,                0.79022,                0.50624,                0.87517,                0.66971,                 0.5227,                0.56384,                0.38031,                0.75954,                0.48036,                0.86281,               0.008416,               0.008416,               0.008416
                     27,                0.78706,                 0.5063,                0.87607,                0.65853,                 0.5079,                  0.553,                0.37857,                 0.7478,                0.47564,                0.86263,                0.00835,                0.00835,                0.00835
                     28,                0.78676,                0.50321,                0.87508,                 0.6307,                0.52532,                0.55428,                  0.377,                0.75386,                 0.4755,                0.86105,               0.008284,               0.008284,               0.008284
                     29,                0.78461,                 0.5023,                0.87502,                 0.6916,                0.49704,                0.55839,                0.37908,                0.75422,                0.47941,                0.86195,               0.008218,               0.008218,               0.008218
                     30,                0.78252,                0.50078,                0.87446,                0.66243,                0.51049,                0.55625,                0.38065,                0.75274,                 0.4769,                0.86169,               0.008152,               0.008152,               0.008152
                     31,                0.78175,                0.49923,                0.87462,                0.68404,                0.51522,                0.56311,                0.39156,                0.74813,                0.47124,                0.86218,               0.008086,               0.008086,               0.008086
                     32,                0.78029,                0.49801,                0.87378,                0.68468,                0.52651,                0.56827,                0.39165,                0.74418,                0.46794,                0.85965,                0.00802,                0.00802,                0.00802
                     33,                0.77494,                 0.4948,                0.87223,                0.63073,                0.52391,                0.55636,                0.37918,                0.74432,                0.47056,                0.85964,               0.007954,               0.007954,               0.007954
                     34,                0.77537,                0.49551,                0.87254,                0.70031,                0.50106,                0.56468,                0.38997,                0.74274,                0.46847,                0.85848,               0.007888,               0.007888,               0.007888
                     35,                 0.7743,                 0.4938,                0.87117,                 0.6797,                0.53715,                0.57918,                  0.394,                0.73879,                0.46435,                0.85882,               0.007822,               0.007822,               0.007822
                     36,                0.77188,                0.49289,                0.87163,                0.67156,                0.53371,                0.57598,                 0.3925,                0.73675,                0.46252,                0.85504,               0.007756,               0.007756,               0.007756
                     37,                0.77698,                0.49371,                0.87152,                0.64049,                0.54027,                0.56514,                0.37861,                0.73946,                0.45999,                0.85841,                0.00769,                0.00769,                0.00769
                     38,                0.77202,                0.49237,                0.87085,                0.66918,                0.52226,                0.56507,                0.39262,                0.73553,                0.45827,                0.85846,               0.007624,               0.007624,               0.007624
                     39,                0.77237,                 0.4914,                0.87125,                0.66617,                0.54194,                0.57611,                0.39868,                0.73173,                0.45804,                0.85599,               0.007558,               0.007558,               0.007558
                     40,                0.76865,                0.48695,                0.87018,                0.65962,                0.53699,                0.57545,                0.39998,                0.73509,                 0.4595,                0.85741,               0.007492,               0.007492,               0.007492
                     41,                0.76773,                0.48784,                0.87057,                0.66324,                0.55681,                0.57237,                0.39591,                0.73222,                0.45674,                0.85676,               0.007426,               0.007426,               0.007426
                     42,                0.76702,                0.48798,                0.86873,                0.65863,                0.54504,                 0.5758,                0.40022,                0.73369,                0.45737,                 0.8563,                0.00736,                0.00736,                0.00736
                     43,                0.76361,                0.48495,                0.86827,                0.66507,                0.55124,                0.57698,                0.40277,                 0.7281,                0.45359,                 0.8541,               0.007294,               0.007294,               0.007294
                     44,                0.75916,                0.48333,                0.86901,                 0.6896,                0.53481,                0.58855,                 0.4069,                0.72733,                0.45255,                0.85575,               0.007228,               0.007228,               0.007228
                     45,                0.76352,                0.48311,                0.86863,                 0.6807,                 0.5414,                0.59153,                0.40867,                0.72655,                0.45039,                0.85674,               0.007162,               0.007162,               0.007162
                     46,                0.76113,                0.48357,                0.86781,                0.67406,                0.54212,                0.58181,                0.39958,                0.72523,                0.45066,                0.85567,               0.007096,               0.007096,               0.007096
                     47,                0.76071,                0.48118,                0.86837,                0.71017,                0.54139,                0.58966,                0.40652,                0.72342,                0.45051,                0.85553,                0.00703,                0.00703,                0.00703
                     48,                0.75825,                0.48061,                0.86744,                0.64343,                0.57374,                0.59686,                0.41161,                0.72447,                0.44744,                0.85386,               0.006964,               0.006964,               0.006964
                     49,                0.75809,                0.47934,                0.86706,                0.73475,                0.53893,                0.59938,                0.41155,                0.72357,                0.44766,                0.85464,               0.006898,               0.006898,               0.006898
                     50,                0.75525,                0.47745,                0.86696,                0.72956,                0.53391,                0.59248,                0.41009,                0.72408,                0.44751,                0.85607,               0.006832,               0.006832,               0.006832
                     51,                0.74871,                0.47464,                0.86537,                0.71351,                0.54112,                0.59704,                0.41246,                0.72291,                0.44459,                0.85362,               0.006766,               0.006766,               0.006766
                     52,                0.75319,                0.47741,                0.86531,                0.69982,                0.54356,                0.60064,                0.41427,                0.71898,                0.44291,                0.85323,                 0.0067,                 0.0067,                 0.0067
                     53,                0.75153,                0.47398,                0.86548,                0.73189,                 0.5398,                0.59391,                0.41829,                0.71702,                0.44041,                0.85244,               0.006634,               0.006634,               0.006634
