                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                0.77862,                0.49765,                0.87297,                0.71887,                0.49583,                0.57101,                0.38144,                0.76384,                0.48398,                0.86646,              0.0094343,              0.0094343,              0.0094343
                     15,                0.78322,                0.49949,                0.87258,                0.71186,                0.51715,                0.55776,                0.37395,                0.76166,                 0.4823,                0.86209,              0.0093871,              0.0093871,              0.0093871
                     16,                0.78177,                0.49711,                0.87237,                0.66372,                 0.5288,                 0.5621,                0.37624,                0.76509,                0.48177,                0.86551,                0.00934,                0.00934,                0.00934
                     17,                 0.7784,                0.49654,                0.87179,                0.66571,                0.51389,                 0.5597,                0.38107,                0.76014,                0.48086,                0.86364,              0.0092929,              0.0092929,              0.0092929
                     18,                0.77789,                0.49414,                0.87199,                0.70843,                0.49571,                 0.5489,                0.37803,                0.76153,                 0.4821,                0.86833,              0.0092457,              0.0092457,              0.0092457
                     19,                0.77765,                0.49376,                0.87183,                0.66158,                0.51545,                0.56205,                0.38475,                0.76091,                0.48015,                0.86233,              0.0091986,              0.0091986,              0.0091986
                     20,                0.77647,                0.49247,                0.87112,                0.64311,                0.50981,                0.55439,                0.37408,                0.76231,                0.48564,                0.86251,              0.0091514,              0.0091514,              0.0091514
                     21,                0.77484,                0.49045,                 0.8716,                0.64724,                0.48768,                0.54915,                0.37641,                0.75671,                0.47145,                0.86624,              0.0091043,              0.0091043,              0.0091043
                     22,                  0.774,                0.49149,                0.87175,                0.67736,                0.53095,                0.56508,                0.38661,                0.75351,                 0.4693,                0.86197,              0.0090571,              0.0090571,              0.0090571
                     23,                0.77358,                0.49166,                0.87153,                0.66786,                0.51461,                 0.5635,                 0.3812,                0.75865,                0.47151,                0.86241,                0.00901,                0.00901,                0.00901
                     24,                0.77157,                0.49044,                0.87073,                0.66641,                0.53915,                0.57806,                0.39396,                0.75501,                0.47411,                0.86039,              0.0089629,              0.0089629,              0.0089629
                     25,                0.77364,                0.49148,                 0.8717,                 0.6318,                0.54552,                0.56699,                0.38749,                0.74927,                0.46668,                0.85893,              0.0089157,              0.0089157,              0.0089157
                     26,                0.77056,                0.48882,                0.86907,                0.66187,                0.52823,                0.57411,                0.38724,                0.74964,                0.46721,                0.85877,              0.0088686,              0.0088686,              0.0088686
                     27,                0.76648,                 0.4888,                0.86996,                0.67635,                0.53082,                0.57082,                0.39423,                0.74329,                0.46636,                0.85932,              0.0088214,              0.0088214,              0.0088214
                     28,                0.76758,                0.48667,                0.86943,                0.70632,                 0.5208,                0.57105,                0.38998,                 0.7502,                0.46562,                0.86026,              0.0087743,              0.0087743,              0.0087743
                     29,                 0.7662,                0.48647,                0.86925,                0.63547,                  0.542,                0.57961,                0.39199,                 0.7482,                0.46689,                0.86118,              0.0087271,              0.0087271,              0.0087271
                     30,                0.76436,                0.48442,                0.86831,                 0.6718,                0.53085,                0.57708,                0.39446,                0.74266,                0.46011,                0.85762,                0.00868,                0.00868,                0.00868
                     31,                0.76412,                0.48472,                0.86887,                0.66322,                0.52484,                0.58257,                0.39934,                 0.7432,                0.46582,                0.85907,              0.0086329,              0.0086329,              0.0086329
                     32,                0.76441,                0.48353,                 0.8687,                0.69527,                0.54443,                0.58477,                0.40259,                 0.7368,                0.45814,                0.85724,              0.0085857,              0.0085857,              0.0085857
                     33,                0.75794,                 0.4795,                 0.8668,                0.65006,                 0.5419,                0.58499,                0.39913,                0.73912,                0.45726,                0.85507,              0.0085386,              0.0085386,              0.0085386
                     34,                0.75827,                0.48048,                0.86803,                  0.689,                0.51079,                0.58224,                0.40005,                0.73798,                0.45726,                0.85932,              0.0084914,              0.0084914,              0.0084914
                     35,                0.76023,                0.48066,                0.86674,                0.64918,                0.57532,                0.59405,                0.40608,                0.73543,                0.45531,                0.85763,              0.0084443,              0.0084443,              0.0084443
                     36,                0.75658,                0.47895,                0.86689,                0.63925,                0.53453,                0.58233,                0.39518,                0.72895,                0.45655,                 0.8573,              0.0083971,              0.0083971,              0.0083971
                     37,                0.76039,                0.48064,                0.86725,                0.66515,                 0.5489,                0.58856,                0.39995,                0.73322,                0.45326,                 0.8592,                0.00835,                0.00835,                0.00835
                     38,                0.75727,                0.47925,                0.86658,                0.69422,                0.52341,                 0.5806,                 0.4019,                 0.7279,                0.45328,                0.85439,              0.0083029,              0.0083029,              0.0083029
                     39,                 0.7579,                0.47971,                0.86662,                0.67275,                0.53419,                0.59576,                0.40514,                0.72661,                0.45251,                0.85399,              0.0082557,              0.0082557,              0.0082557
                     40,                0.75453,                0.47589,                0.86625,                0.61134,                0.57528,                0.59349,                0.40581,                0.72754,                 0.4523,                0.85533,              0.0082086,              0.0082086,              0.0082086
                     41,                0.75424,                0.47704,                0.86657,                 0.6843,                0.53771,                0.58632,                0.39912,                0.72481,                0.44963,                0.85553,              0.0081614,              0.0081614,              0.0081614
                     42,                0.75524,                0.47748,                0.86507,                0.69733,                 0.5567,                0.60067,                0.41411,                  0.723,                0.44833,                0.85389,              0.0081143,              0.0081143,              0.0081143
                     43,                  0.751,                0.47417,                0.86469,                0.73854,                0.54919,                0.61464,                0.42256,                 0.7227,                0.44426,                0.85471,              0.0080671,              0.0080671,              0.0080671
                     44,                0.74809,                0.47252,                0.86592,                0.71072,                0.57326,                0.62075,                0.42085,                0.72138,                0.44395,                0.85431,                0.00802,                0.00802,                0.00802
                     45,                0.75264,                0.47259,                0.86511,                0.69383,                0.56531,                0.60834,                0.42079,                 0.7178,                0.44237,                0.85364,              0.0079729,              0.0079729,              0.0079729
                     46,                0.75104,                0.47513,                0.86463,                0.63289,                0.56079,                0.59584,                0.41173,                0.71756,                0.44408,                0.85333,              0.0079257,              0.0079257,              0.0079257
                     47,                0.75061,                0.47215,                0.86528,                0.66866,                0.57949,                0.61321,                0.41778,                0.72155,                0.44128,                 0.8535,              0.0078786,              0.0078786,              0.0078786
                     48,                0.74868,                0.47279,                0.86493,                0.65051,                0.58136,                0.60766,                0.41576,                0.72068,                0.44442,                0.85556,              0.0078314,              0.0078314,              0.0078314
                     49,                0.74914,                0.47118,                0.86463,                0.66632,                0.59454,                0.61755,                0.41933,                0.71885,                0.44357,                0.85561,              0.0077843,              0.0077843,              0.0077843
                     50,                0.74679,                0.46992,                0.86421,                 0.7457,                 0.5523,                0.62207,                0.42963,                 0.7187,                0.44277,                0.85585,              0.0077371,              0.0077371,              0.0077371
                     51,                0.74079,                0.46822,                0.86308,                0.68702,                0.58105,                0.60977,                0.42114,                0.71391,                0.44045,                0.85401,                0.00769,                0.00769,                0.00769
                     52,                0.74386,                0.46912,                0.86301,                0.67831,                 0.5567,                0.61085,                 0.4199,                 0.7154,                0.43909,                0.85393,              0.0076429,              0.0076429,              0.0076429
                     53,                0.74566,                0.46926,                0.86377,                0.67908,                0.55831,                0.60403,                0.42015,                 0.7147,                0.43885,                0.85658,              0.0075957,              0.0075957,              0.0075957
                     54,                0.74393,                0.46744,                0.86208,                0.65485,                0.57175,                0.60615,                0.41887,                0.71419,                 0.4385,                0.85593,              0.0075486,              0.0075486,              0.0075486
                     55,                0.74016,                0.46533,                0.86263,                0.68807,                0.55987,                0.61323,                0.42416,                0.71074,                0.43597,                0.85456,              0.0075014,              0.0075014,              0.0075014
                     56,                0.74193,                0.46596,                0.86247,                0.68335,                0.54948,                0.60932,                0.42132,                0.71125,                0.43434,                0.85255,              0.0074543,              0.0074543,              0.0074543
                     57,                0.74039,                0.46688,                0.86246,                0.64753,                0.59988,                0.61871,                0.42486,                0.71122,                0.43528,                0.85125,              0.0074071,              0.0074071,              0.0074071
                     58,                0.73935,                0.46505,                0.86121,                0.65918,                0.59311,                0.62005,                0.42913,                0.71045,                0.43489,                0.85234,                0.00736,                0.00736,                0.00736
                     59,                0.73799,                0.46375,                0.86154,                 0.7205,                0.56419,                0.62939,                0.43093,                0.71085,                 0.4349,                0.85254,              0.0073129,              0.0073129,              0.0073129
                     60,                0.74041,                0.46496,                0.86413,                0.71577,                0.58146,                0.62778,                0.43134,                0.71039,                 0.4339,                0.85323,              0.0072657,              0.0072657,              0.0072657
                     61,                0.73692,                0.46237,                0.86094,                0.70688,                 0.5751,                 0.6308,                0.43318,                0.70846,                0.43445,                0.85414,              0.0072186,              0.0072186,              0.0072186
                     62,                0.73492,                0.46265,                0.86132,                 0.7161,                 0.5693,                 0.6294,                0.43427,                0.70641,                0.43452,                0.85343,              0.0071714,              0.0071714,              0.0071714
                     63,                0.73878,                0.46307,                 0.8611,                0.71736,                0.57282,                0.62499,                0.43217,                0.70599,                0.43228,                0.85329,              0.0071243,              0.0071243,              0.0071243
                     64,                0.73645,                0.46138,                0.86165,                0.70721,                0.58325,                0.62318,                 0.4283,                0.70555,                0.43202,                0.85263,              0.0070771,              0.0070771,              0.0070771
                     65,                0.74075,                0.46406,                0.86183,                0.72149,                0.57276,                0.62947,                0.43282,                0.70409,                0.43033,                0.85159,                0.00703,                0.00703,                0.00703
                     66,                0.73536,                0.46183,                0.86088,                0.72205,                 0.5553,                0.62097,                0.43064,                0.70389,                0.43038,                0.85094,              0.0069829,              0.0069829,              0.0069829
                     67,                0.73166,                0.45806,                0.85921,                0.68024,                0.56889,                 0.6224,                0.43038,                0.70396,                 0.4295,                0.85022,              0.0069357,              0.0069357,              0.0069357
                     68,                0.73583,                0.46039,                0.85963,                0.71282,                0.56338,                0.62545,                0.43237,                0.70273,                0.42977,                0.84997,              0.0068886,              0.0068886,              0.0068886
                     69,                0.73395,                 0.4596,                0.85944,                0.74167,                 0.5418,                0.61804,                0.42619,                0.70048,                0.42969,                0.85019,              0.0068414,              0.0068414,              0.0068414
                     70,                0.73193,                0.45886,                0.86014,                0.70155,                0.55675,                0.62266,                0.42986,                0.70058,                0.42916,                0.85058,              0.0067943,              0.0067943,              0.0067943
                     71,                0.73062,                0.45788,                0.86014,                0.75783,                0.55224,                 0.6282,                0.43589,                0.70091,                 0.4283,                 0.8509,              0.0067471,              0.0067471,              0.0067471
                     72,                0.72929,                  0.457,                0.85943,                0.72991,                 0.5699,                0.62854,                0.43805,                0.69939,                0.42681,                0.85007,                 0.0067,                 0.0067,                 0.0067
                     73,                0.72984,                0.45711,                0.85988,                0.72867,                0.57076,                0.62818,                 0.4339,                0.70014,                0.42726,                0.85023,              0.0066529,              0.0066529,              0.0066529
                     74,                0.72702,                0.45555,                0.85983,                0.68723,                0.59401,                0.62765,                0.43387,                  0.699,                0.42678,                0.84998,              0.0066057,              0.0066057,              0.0066057
                     75,                0.72874,                0.45541,                0.85867,                0.68028,                 0.5917,                0.63045,                0.43397,                0.69911,                0.42579,                 0.8502,              0.0065586,              0.0065586,              0.0065586
                     76,                0.72532,                0.45303,                0.85961,                0.70001,                0.59148,                0.63404,                0.43579,                0.69986,                0.42607,                0.85016,              0.0065114,              0.0065114,              0.0065114
                     77,                0.72635,                0.45445,                 0.8589,                0.69542,                0.59337,                0.62667,                0.43367,                0.69941,                0.42585,                0.85067,              0.0064643,              0.0064643,              0.0064643
                     78,                0.72755,                0.45385,                0.85928,                0.68255,                 0.6014,                 0.6297,                0.43535,                0.69863,                0.42557,                0.85026,              0.0064171,              0.0064171,              0.0064171
                     79,                0.72488,                0.45263,                0.85769,                0.70619,                0.59149,                 0.6338,                0.43773,                 0.6972,                0.42462,                0.85001,                0.00637,                0.00637,                0.00637
                     80,                0.72374,                0.45172,                0.85836,                0.67313,                 0.6061,                 0.6347,                0.43883,                0.69717,                0.42398,                0.84958,              0.0063229,              0.0063229,              0.0063229
                     81,                0.72547,                0.45443,                0.85913,                  0.671,                0.60105,                 0.6314,                0.43826,                0.69629,                0.42428,                0.84932,              0.0062757,              0.0062757,              0.0062757
                     82,                0.71941,                0.44988,                0.85713,                 0.6844,                0.58739,                0.63001,                0.43591,                0.69622,                0.42387,                  0.849,              0.0062286,              0.0062286,              0.0062286
                     83,                0.72279,                0.44975,                0.85702,                0.70375,                0.57831,                0.62203,                0.43443,                0.69533,                0.42368,                0.84883,              0.0061814,              0.0061814,              0.0061814
                     84,                0.72123,                0.44914,                0.85753,                0.69963,                0.58448,                0.62456,                0.43679,                0.69502,                0.42289,                0.84889,              0.0061343,              0.0061343,              0.0061343
                     85,                0.71971,                0.44859,                0.85674,                0.69317,                0.59309,                0.63097,                0.44026,                0.69534,                 0.4228,                0.84881,              0.0060871,              0.0060871,              0.0060871
                     86,                0.71915,                0.44906,                0.85712,                0.71553,                0.59902,                0.63437,                0.44023,                0.69485,                0.42266,                0.84876,                0.00604,                0.00604,                0.00604
                     87,                0.71897,                 0.4496,                0.85733,                0.71596,                0.59144,                0.63783,                0.44231,                0.69482,                0.42274,                0.84883,              0.0059929,              0.0059929,              0.0059929
                     88,                0.71771,                0.44741,                0.85801,                0.70314,                0.59527,                 0.6383,                0.44331,                0.69415,                0.42194,                0.84898,              0.0059457,              0.0059457,              0.0059457
                     89,                0.72033,                0.44802,                 0.8557,                0.71433,                0.57915,                0.63868,                0.44526,                0.69375,                 0.4216,                 0.8486,              0.0058986,              0.0058986,              0.0058986
                     90,                0.71878,                0.44761,                0.85646,                0.70933,                0.58544,                0.63884,                0.44558,                0.69356,                 0.4217,                0.84858,              0.0058514,              0.0058514,              0.0058514
                     91,                0.71513,                0.44603,                0.85585,                0.69528,                0.58519,                0.63667,                0.44433,                0.69346,                0.42179,                0.84868,              0.0058043,              0.0058043,              0.0058043
                     92,                0.71615,                0.44597,                0.85574,                 0.6816,                0.58295,                0.63653,                0.44495,                0.69301,                0.42166,                0.84882,              0.0057571,              0.0057571,              0.0057571
                     93,                0.71692,                0.44749,                0.85693,                0.74103,                0.55524,                0.63713,                0.44443,                0.69258,                0.42128,                0.84894,                0.00571,                0.00571,                0.00571
                     94,                0.71229,                0.44474,                0.85563,                0.69067,                0.57437,                0.63543,                0.44339,                0.69243,                0.42091,                0.84906,              0.0056629,              0.0056629,              0.0056629
                     95,                0.71308,                0.44513,                0.85512,                0.67061,                0.58524,                0.63449,                0.44308,                0.69227,                0.42072,                0.84907,              0.0056157,              0.0056157,              0.0056157
                     96,                0.71432,                0.44471,                0.85554,                 0.6639,                0.59093,                0.63521,                0.44413,                0.69173,                0.42022,                0.84889,              0.0055686,              0.0055686,              0.0055686
                     97,                0.71266,                0.44338,                0.85506,                0.66091,                0.59078,                0.63306,                0.44364,                0.69185,                0.41967,                0.84866,              0.0055214,              0.0055214,              0.0055214
                     98,                0.71138,                0.44204,                0.85511,                0.66231,                0.59303,                0.63541,                0.44411,                0.69148,                0.41899,                 0.8484,              0.0054743,              0.0054743,              0.0054743
                     99,                0.70907,                0.44216,                0.85386,                0.66439,                0.59501,                0.63446,                0.44389,                 0.6913,                0.41875,                0.84832,              0.0054271,              0.0054271,              0.0054271
                    100,                0.70382,                 0.4379,                0.85325,                0.67722,                0.58717,                0.63463,                0.44298,                0.69106,                0.41847,                0.84825,                0.00538,                0.00538,                0.00538
                    101,                0.70695,                0.44093,                 0.8543,                0.67505,                0.59055,                0.63711,                0.44316,                0.69092,                0.41849,                0.84827,              0.0053329,              0.0053329,              0.0053329
                    102,                0.70547,                0.43785,                0.85237,                0.67271,                0.59293,                0.63795,                0.44458,                0.69074,                 0.4183,                0.84812,              0.0052857,              0.0052857,              0.0052857
                    103,                0.70897,                0.43997,                0.85489,                0.66918,                0.59481,                0.63843,                0.44538,                0.69061,                0.41804,                0.84798,              0.0052386,              0.0052386,              0.0052386
                    104,                0.70737,                0.43985,                0.85433,                0.66727,                 0.5976,                0.63739,                0.44492,                0.69077,                0.41822,                0.84806,              0.0051914,              0.0051914,              0.0051914
                    105,                0.70574,                0.43836,                0.85252,                0.67017,                0.59412,                0.63666,                0.44479,                 0.6906,                0.41789,                0.84796,              0.0051443,              0.0051443,              0.0051443
                    106,                0.70577,                0.43747,                0.85327,                0.67283,                 0.5924,                0.63574,                0.44429,                0.69054,                0.41784,                0.84782,              0.0050971,              0.0050971,              0.0050971
                    107,                0.70252,                0.43559,                0.85233,                0.66923,                0.59436,                0.63494,                0.44381,                0.69058,                0.41783,                0.84764,                0.00505,                0.00505,                0.00505
                    108,                0.70175,                0.43652,                 0.8527,                0.67427,                0.58643,                0.63412,                0.44326,                0.69044,                0.41753,                0.84758,              0.0050029,              0.0050029,              0.0050029
                    109,                0.70166,                0.43537,                 0.8522,                0.68182,                0.58516,                0.63512,                0.44349,                0.69043,                0.41738,                0.84737,              0.0049557,              0.0049557,              0.0049557
                    110,                0.70441,                0.43701,                0.85229,                0.69789,                 0.5798,                0.63451,                0.44318,                 0.6904,                0.41725,                0.84729,              0.0049086,              0.0049086,              0.0049086
                    111,                0.70125,                0.43488,                 0.8517,                0.69851,                0.57855,                0.63488,                0.44372,                0.69043,                0.41704,                0.84733,              0.0048614,              0.0048614,              0.0048614
                    112,                0.70135,                0.43468,                 0.8519,                0.71112,                0.57693,                0.63687,                0.44523,                 0.6902,                0.41702,                0.84724,              0.0048143,              0.0048143,              0.0048143
                    113,                0.70082,                 0.4345,                0.85116,                0.71418,                0.57656,                0.63803,                0.44544,                0.69034,                0.41682,                0.84735,              0.0047671,              0.0047671,              0.0047671
                    114,                 0.6972,                0.43148,                 0.8514,                0.72072,                0.57401,                 0.6382,                0.44567,                0.69037,                0.41659,                0.84733,                0.00472,                0.00472,                0.00472
                    115,                0.69747,                0.43233,                0.85078,                0.71828,                0.57235,                0.63707,                0.44501,                0.69029,                 0.4164,                0.84733,              0.0046729,              0.0046729,              0.0046729
                    116,                0.70014,                0.43368,                0.85073,                0.67318,                0.59741,                0.63784,                0.44566,                0.69024,                0.41635,                0.84734,              0.0046257,              0.0046257,              0.0046257
                    117,                0.69568,                0.43147,                0.85176,                0.67951,                0.59752,                0.63856,                0.44531,                0.69015,                0.41644,                0.84734,              0.0045786,              0.0045786,              0.0045786
                    118,                0.69793,                0.43315,                0.85077,                0.67847,                0.60262,                0.63865,                0.44512,                0.69027,                 0.4163,                0.84735,              0.0045314,              0.0045314,              0.0045314
                    119,                0.69519,                0.43006,                0.85052,                0.68357,                0.60061,                0.63865,                0.44502,                0.69057,                0.41633,                0.84741,              0.0044843,              0.0044843,              0.0044843
                    120,                0.69559,                 0.4316,                0.85075,                0.68618,                0.59947,                0.63857,                0.44496,                0.69037,                0.41649,                0.84742,              0.0044371,              0.0044371,              0.0044371
                    121,                0.69751,                0.43188,                0.85092,                0.68698,                0.60033,                0.63871,                0.44525,                0.69049,                0.41654,                0.84746,                0.00439,                0.00439,                0.00439
                    122,                0.69313,                0.42966,                0.84996,                0.68683,                0.60117,                0.63875,                0.44531,                0.69056,                0.41658,                0.84747,              0.0043429,              0.0043429,              0.0043429
                    123,                0.69306,                0.42888,                0.84956,                0.68671,                0.59998,                0.63873,                0.44543,                0.69053,                0.41656,                0.84745,              0.0042957,              0.0042957,              0.0042957
                    124,                0.68758,                0.42611,                0.84871,                0.69358,                0.59468,                0.63893,                 0.4456,                0.69038,                0.41667,                0.84743,              0.0042486,              0.0042486,              0.0042486
                    125,                0.68907,                0.42627,                0.84867,                0.70186,                0.59358,                0.63955,                0.44573,                0.69019,                0.41653,                0.84742,              0.0042014,              0.0042014,              0.0042014
                    126,                0.68685,                0.42556,                0.84943,                0.70208,                0.59463,                0.63914,                0.44539,                0.68999,                0.41637,                0.84742,              0.0041543,              0.0041543,              0.0041543
                    127,                0.68682,                0.42584,                0.84926,                0.70054,                0.59491,                0.63924,                0.44494,                0.68995,                0.41625,                0.84742,              0.0041071,              0.0041071,              0.0041071
                    128,                0.68669,                 0.4262,                0.84903,                 0.7024,                 0.5945,                0.63977,                0.44509,                0.68969,                0.41609,                0.84736,                0.00406,                0.00406,                0.00406
                    129,                0.68967,                0.42593,                 0.8495,                 0.7024,                0.59531,                0.63955,                0.44599,                0.68957,                0.41598,                0.84729,              0.0040129,              0.0040129,              0.0040129
                    130,                0.69131,                 0.4268,                0.84932,                0.69975,                 0.5965,                0.63954,                 0.4455,                0.68948,                0.41565,                0.84726,              0.0039657,              0.0039657,              0.0039657
                    131,                0.68266,                0.42258,                 0.8473,                0.69882,                0.59617,                0.63942,                0.44545,                0.68944,                0.41569,                0.84722,              0.0039186,              0.0039186,              0.0039186
                    132,                0.68371,                  0.422,                0.84719,                 0.7006,                0.59564,                 0.6396,                0.44594,                0.68959,                0.41561,                0.84721,              0.0038714,              0.0038714,              0.0038714
                    133,                0.68465,                0.42259,                0.84847,                0.70434,                 0.5916,                0.63955,                0.44584,                0.68936,                0.41561,                0.84714,              0.0038243,              0.0038243,              0.0038243
                    134,                0.68414,                0.42219,                0.84737,                 0.7014,                0.59225,                0.63908,                0.44617,                0.68912,                0.41538,                0.84708,              0.0037771,              0.0037771,              0.0037771
                    135,                0.68062,                0.42073,                0.84717,                0.70544,                0.58975,                0.63914,                0.44622,                0.68917,                0.41542,                0.84715,                0.00373,                0.00373,                0.00373
                    136,                0.67933,                0.41818,                0.84686,                0.71354,                0.58968,                0.63963,                0.44639,                0.68917,                 0.4155,                0.84715,              0.0036829,              0.0036829,              0.0036829
                    137,                0.67787,                0.41882,                0.84641,                0.71503,                0.59037,                0.64042,                0.44666,                0.68896,                0.41538,                0.84711,              0.0036357,              0.0036357,              0.0036357
                    138,                0.67976,                0.41805,                 0.8472,                 0.7138,                0.58884,                0.64001,                0.44703,                0.68905,                 0.4153,                0.84713,              0.0035886,              0.0035886,              0.0035886
                    139,                0.67513,                0.41668,                0.84556,                0.71319,                0.58923,                0.64022,                0.44703,                0.68897,                0.41533,                0.84706,              0.0035414,              0.0035414,              0.0035414
                    140,                0.67848,                0.41827,                0.84621,                0.71011,                0.58909,                0.63889,                0.44771,                0.68883,                0.41515,                0.84702,              0.0034943,              0.0034943,              0.0034943
                    141,                  0.676,                0.41669,                0.84621,                0.71164,                0.59061,                 0.6405,                0.44794,                0.68877,                 0.4152,                0.84697,              0.0034471,              0.0034471,              0.0034471
                    142,                0.67776,                0.41722,                0.84672,                0.71243,                0.59067,                0.63953,                0.44778,                0.68874,                0.41517,                0.84698,                 0.0034,                 0.0034,                 0.0034
                    143,                0.67268,                0.41498,                0.84635,                0.69449,                0.60039,                0.63983,                0.44765,                0.68848,                0.41511,                0.84698,              0.0033529,              0.0033529,              0.0033529
                    144,                0.67263,                0.41448,                0.84551,                0.69358,                0.59979,                0.64008,                0.44775,                0.68846,                0.41523,                0.84702,              0.0033057,              0.0033057,              0.0033057
                    145,                0.67355,                0.41511,                0.84586,                0.69695,                0.59933,                0.64057,                0.44775,                0.68851,                0.41505,                0.84696,              0.0032586,              0.0032586,              0.0032586
                    146,                0.67074,                0.41326,                0.84576,                0.69851,                0.59929,                0.64058,                0.44761,                 0.6884,                0.41504,                0.84687,              0.0032114,              0.0032114,              0.0032114
                    147,                0.67145,                0.41271,                0.84402,                0.69975,                0.59836,                0.64078,                0.44779,                0.68835,                 0.4148,                0.84693,              0.0031643,              0.0031643,              0.0031643
                    148,                0.67054,                 0.4132,                  0.845,                0.69958,                0.59696,                0.64019,                0.44757,                0.68831,                0.41492,                0.84693,              0.0031171,              0.0031171,              0.0031171
                    149,                0.67073,                0.41287,                0.84429,                0.70147,                0.59696,                0.64027,                0.44806,                0.68831,                0.41482,                0.84696,                0.00307,                0.00307,                0.00307
                    150,                0.66725,                0.41094,                0.84396,                0.70043,                0.59799,                0.64035,                0.44783,                0.68831,                0.41467,                0.84689,              0.0030229,              0.0030229,              0.0030229
                    151,                0.66943,                0.41241,                 0.8453,                0.70354,                 0.5965,                0.64047,                0.44819,                0.68837,                0.41447,                0.84688,              0.0029757,              0.0029757,              0.0029757
                    152,                0.66436,                0.40938,                0.84418,                0.70638,                0.59691,                0.64182,                 0.4482,                0.68836,                0.41451,                0.84684,              0.0029286,              0.0029286,              0.0029286
                    153,                0.66781,                0.41109,                0.84358,                0.70563,                0.59644,                0.64147,                0.44752,                0.68848,                0.41462,                 0.8468,              0.0028814,              0.0028814,              0.0028814
                    154,                0.66445,                0.40961,                0.84514,                0.70638,                0.59644,                0.64158,                0.44756,                0.68836,                0.41462,                0.84677,              0.0028343,              0.0028343,              0.0028343
                    155,                0.66572,                0.40909,                0.84376,                0.70669,                0.59692,                0.64194,                0.44778,                0.68833,                0.41464,                0.84672,              0.0027871,              0.0027871,              0.0027871
                    156,                0.66127,                 0.4069,                0.84336,                0.70541,                0.59708,                0.64225,                0.44761,                0.68827,                 0.4144,                0.84666,                0.00274,                0.00274,                0.00274
                    157,                0.66085,                0.40615,                0.84309,                0.70634,                0.59737,                0.64161,                 0.4479,                0.68822,                0.41456,                0.84665,              0.0026929,              0.0026929,              0.0026929
                    158,                0.66278,                 0.4064,                0.84324,                0.70551,                0.59968,                0.64193,                0.44775,                0.68817,                0.41452,                0.84662,              0.0026457,              0.0026457,              0.0026457
                    159,                 0.6592,                0.40591,                0.84225,                0.70924,                0.59941,                0.64207,                0.44752,                0.68822,                0.41431,                0.84657,              0.0025986,              0.0025986,              0.0025986
                    160,                0.65933,                0.40479,                0.84279,                0.70864,                0.59984,                0.64235,                0.44692,                0.68823,                0.41428,                0.84659,              0.0025514,              0.0025514,              0.0025514
