                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                0.76649,                 0.4862,                0.86926,                0.64521,                0.49571,                0.56061,                 0.3836,                0.74994,                0.47471,                0.86042,               0.008911,               0.008911,               0.008911
                     25,                0.76765,                0.48718,                0.86935,                0.65379,                0.51538,                0.56385,                0.38483,                0.75043,                0.46871,                0.86229,              0.0088615,              0.0088615,              0.0088615
                     26,                0.76403,                0.48474,                0.86709,                0.71585,                0.51811,                0.57328,                0.39106,                0.74948,                0.47007,                0.86078,               0.008812,               0.008812,               0.008812
                     27,                0.76132,                0.48326,                 0.8681,                0.66931,                0.53327,                0.56538,                0.38694,                0.74011,                0.47049,                0.86066,              0.0087625,              0.0087625,              0.0087625
                     28,                0.76121,                0.48148,                0.86761,                0.67054,                0.52234,                0.56928,                0.39076,                0.73892,                0.46528,                0.85774,               0.008713,               0.008713,               0.008713
                     29,                0.75975,                0.48164,                0.86787,                0.71741,                0.51509,                 0.5687,                0.39702,                 0.7391,                0.46474,                0.85967,              0.0086635,              0.0086635,              0.0086635
                     30,                0.75879,                0.47986,                 0.8676,                0.70639,                0.54331,                0.58276,                0.39728,                0.74398,                0.46558,                0.86177,               0.008614,               0.008614,               0.008614
                     31,                0.75996,                 0.4802,                0.86816,                0.68478,                0.52276,                0.58576,                0.40031,                0.73528,                0.46343,                  0.861,              0.0085645,              0.0085645,              0.0085645
                     32,                 0.7582,                0.47826,                0.86725,                0.74178,                0.52249,                0.58194,                0.40271,                0.73257,                 0.4571,                0.85781,               0.008515,               0.008515,               0.008515
                     33,                0.75217,                0.47591,                0.86567,                0.70799,                0.53339,                0.58505,                0.39674,                  0.733,                0.45695,                0.85671,              0.0084655,              0.0084655,              0.0084655
                     34,                0.75499,                0.47758,                0.86653,                0.68011,                0.50369,                0.55932,                   0.39,                0.73307,                 0.4584,                 0.8565,               0.008416,               0.008416,               0.008416
                     35,                0.75519,                0.47598,                0.86562,                  0.763,                0.50592,                0.59102,                0.40771,                0.73076,                0.45373,                0.85692,              0.0083665,              0.0083665,              0.0083665
                     36,                0.75086,                0.47493,                0.86556,                0.72085,                 0.5247,                0.58474,                0.39752,                0.73021,                0.45563,                0.85813,               0.008317,               0.008317,               0.008317
                     37,                0.75529,                0.47656,                0.86619,                0.67233,                 0.5193,                0.57489,                0.39801,                0.72953,                0.45474,                0.85457,              0.0082675,              0.0082675,              0.0082675
                     38,                0.75131,                0.47548,                0.86494,                0.70093,                0.50992,                0.57394,                0.39908,                0.72859,                0.45561,                0.86269,               0.008218,               0.008218,               0.008218
                     39,                0.75079,                0.47397,                0.86514,                0.62981,                0.54814,                 0.5852,                0.40309,                0.73015,                0.45281,                0.85696,              0.0081685,              0.0081685,              0.0081685
                     40,                0.75014,                0.47128,                0.86492,                0.68163,                0.52924,                0.58976,                0.40272,                0.72451,                0.45165,                0.85469,               0.008119,               0.008119,               0.008119
                     41,                0.74962,                0.47215,                0.86546,                0.68529,                0.54245,                0.59533,                0.40494,                0.72318,                 0.4471,                0.85428,              0.0080695,              0.0080695,              0.0080695
                     42,                0.74951,                0.47339,                0.86399,                0.68277,                0.55736,                0.58993,                0.40626,                0.72549,                0.44599,                0.85597,                0.00802,                0.00802,                0.00802
                     43,                 0.7465,                0.47068,                0.86363,                0.74408,                0.53541,                0.59516,                0.40874,                0.72221,                0.44624,                0.85376,              0.0079705,              0.0079705,              0.0079705
                     44,                 0.7421,                0.46839,                  0.864,                0.68905,                0.54162,                0.59639,                0.41418,                0.72041,                0.44555,                 0.8551,               0.007921,               0.007921,               0.007921
                     45,                0.74709,                0.46865,                0.86338,                0.70571,                0.55201,                0.60654,                0.41437,                0.71948,                0.44628,                 0.8544,              0.0078715,              0.0078715,              0.0078715
                     46,                0.74812,                0.47134,                0.86368,                0.73836,                0.52834,                0.59757,                0.41249,                0.71765,                0.44648,                0.85443,               0.007822,               0.007822,               0.007822
                     47,                0.74633,                 0.4695,                0.86412,                0.67718,                0.55907,                0.60403,                0.41355,                0.71512,                0.44183,                0.85338,              0.0077725,              0.0077725,              0.0077725
                     48,                 0.7408,                0.46713,                0.86276,                0.69886,                0.54893,                0.59618,                0.40875,                0.71571,                0.44379,                0.85524,               0.007723,               0.007723,               0.007723
                     49,                0.74471,                0.46818,                0.86277,                0.71401,                0.55213,                0.60531,                0.41802,                 0.7165,                0.44367,                0.85412,              0.0076735,              0.0076735,              0.0076735
                     50,                0.74158,                 0.4668,                0.86258,                0.68092,                0.56277,                0.59128,                0.40773,                0.71429,                0.44424,                0.85387,               0.007624,               0.007624,               0.007624
                     51,                0.73645,                0.46366,                0.86189,                0.66585,                0.55732,                0.59793,                0.41155,                0.71193,                0.43963,                0.85225,              0.0075745,              0.0075745,              0.0075745
                     52,                0.73854,                0.46631,                0.86104,                0.73604,                0.54481,                0.60605,                 0.4165,                0.71115,                0.44014,                0.85027,               0.007525,               0.007525,               0.007525
                     53,                0.74093,                0.46515,                0.86247,                 0.7005,                0.57227,                0.61166,                0.41799,                0.71062,                0.43889,                0.85041,              0.0074755,              0.0074755,              0.0074755
                     54,                 0.7415,                0.46532,                0.86119,                0.69529,                0.55041,                0.60351,                0.41193,                0.71089,                0.43644,                0.84934,               0.007426,               0.007426,               0.007426
                     55,                0.73683,                0.46348,                0.86163,                0.67772,                0.56314,                0.60692,                 0.4199,                0.70872,                 0.4353,                0.85032,              0.0073765,              0.0073765,              0.0073765
                     56,                0.73813,                0.46316,                0.86131,                0.70083,                0.53316,                0.60078,                0.41995,                0.71099,                0.43636,                0.85105,               0.007327,               0.007327,               0.007327
                     57,                0.73786,                0.46402,                0.86247,                0.66242,                0.57047,                0.60267,                0.41933,                0.71149,                0.43643,                0.85343,              0.0072775,              0.0072775,              0.0072775
                     58,                0.73757,                0.46353,                0.86111,                  0.717,                0.52471,                0.60231,                0.41754,                0.71147,                0.43592,                0.85285,               0.007228,               0.007228,               0.007228
                     59,                0.73377,                0.46088,                  0.861,                0.70963,                0.52882,                0.59729,                0.41642,                0.70738,                 0.4351,                0.85175,              0.0071785,              0.0071785,              0.0071785
                     60,                0.73666,                 0.4626,                0.86316,                0.67941,                0.53831,                0.60153,                0.42132,                0.70551,                0.43265,                0.85047,               0.007129,               0.007129,               0.007129
                     61,                  0.734,                0.46133,                0.86035,                0.70716,                0.53361,                 0.6012,                 0.4169,                0.70583,                0.43325,                0.85098,              0.0070795,              0.0070795,              0.0070795
                     62,                0.73322,                 0.4602,                0.86093,                 0.7478,                0.53292,                0.60361,                 0.4173,                0.70728,                0.43257,                 0.8496,                0.00703,                0.00703,                0.00703
                     63,                0.73444,                0.46108,                0.85989,                0.70356,                0.53973,                0.60914,                0.42017,                0.70485,                0.43019,                0.84986,              0.0069805,              0.0069805,              0.0069805
                     64,                0.73229,                0.45831,                 0.8606,                0.65222,                0.57463,                 0.6086,                0.42334,                0.70264,                0.42951,                0.84912,               0.006931,               0.006931,               0.006931
                     65,                0.73667,                0.46112,                0.86101,                  0.706,                0.54764,                0.60992,                0.42387,                0.70336,                0.43087,                0.84971,              0.0068815,              0.0068815,              0.0068815
                     66,                0.73197,                0.45895,                0.85998,                0.69061,                0.55551,                 0.6079,                0.42142,                0.70269,                0.42983,                0.84831,               0.006832,               0.006832,               0.006832
                     67,                0.72779,                0.45568,                0.85834,                0.75084,                 0.5276,                0.60486,                0.42095,                0.70174,                0.43025,                0.84816,              0.0067825,              0.0067825,              0.0067825
                     68,                0.73216,                0.45783,                0.85901,                0.72849,                 0.5299,                0.59832,                0.42158,                 0.6992,                0.43088,                 0.8472,               0.006733,               0.006733,               0.006733
                     69,                0.72965,                0.45545,                0.85806,                0.69394,                 0.5408,                0.60225,                0.42309,                0.69886,                0.42906,                 0.8484,              0.0066835,              0.0066835,              0.0066835
                     70,                0.72737,                0.45539,                 0.8588,                 0.7064,                0.53787,                0.60357,                0.42451,                0.69848,                0.42977,                0.84936,               0.006634,               0.006634,               0.006634
                     71,                0.72704,                0.45557,                  0.859,                0.68033,                0.54699,                0.60411,                0.42587,                0.69772,                0.42803,                0.84898,              0.0065845,              0.0065845,              0.0065845
                     72,                0.72335,                0.45445,                0.85807,                0.70823,                0.54908,                0.60554,                0.42533,                0.69749,                0.42843,                0.84905,               0.006535,               0.006535,               0.006535
                     73,                0.72418,                0.45293,                0.85791,                0.69036,                 0.5531,                0.60873,                0.42445,                0.69659,                0.42854,                 0.8484,              0.0064855,              0.0064855,              0.0064855
                     74,                0.72121,                0.45096,                0.85798,                0.63621,                0.57454,                 0.6099,                0.42435,                0.69572,                0.42845,                0.84733,               0.006436,               0.006436,               0.006436
                     75,                0.72165,                0.45046,                0.85704,                0.67242,                0.57555,                0.60992,                0.42569,                0.69496,                0.42773,                0.84717,              0.0063865,              0.0063865,              0.0063865
                     76,                0.72005,                0.44943,                0.85818,                0.69341,                0.56001,                0.61195,                0.42883,                0.69377,                0.42671,                0.84708,               0.006337,               0.006337,               0.006337
                     77,                0.72067,                0.45071,                0.85722,                0.71129,                0.55194,                0.61575,                0.42761,                0.69439,                0.42573,                0.84693,              0.0062875,              0.0062875,              0.0062875
                     78,                0.72215,                0.45198,                0.85751,                0.64951,                 0.5854,                0.61322,                0.42966,                0.69389,                0.42536,                0.84702,               0.006238,               0.006238,               0.006238
                     79,                0.72034,                0.44992,                0.85704,                0.71318,                0.54017,                0.60948,                0.43035,                0.69363,                0.42554,                0.84768,              0.0061885,              0.0061885,              0.0061885
                     80,                0.71861,                0.44858,                0.85678,                 0.6801,                  0.558,                0.60812,                0.43051,                0.69315,                0.42507,                0.84783,               0.006139,               0.006139,               0.006139
                     81,                0.72062,                0.45098,                0.85806,                 0.7085,                0.56143,                0.61121,                0.43201,                0.69244,                0.42475,                0.84781,              0.0060895,              0.0060895,              0.0060895
                     82,                0.71456,                0.44546,                0.85554,                0.69948,                0.55575,                0.61223,                0.43191,                0.69226,                0.42431,                0.84766,                0.00604,                0.00604,                0.00604
                     83,                  0.717,                0.44717,                 0.8555,                0.69899,                0.55338,                 0.6111,                0.43205,                0.69258,                0.42306,                0.84778,              0.0059905,              0.0059905,              0.0059905
                     84,                0.71482,                0.44517,                0.85576,                0.70905,                0.56582,                0.61043,                0.43376,                0.69284,                0.42335,                0.84741,               0.005941,               0.005941,               0.005941
                     85,                0.71423,                0.44449,                0.85577,                0.73761,                0.56584,                0.61482,                0.43332,                0.69277,                0.42311,                0.84792,              0.0058915,              0.0058915,              0.0058915
                     86,                0.71465,                0.44576,                0.85579,                0.71867,                0.57055,                 0.6141,                0.43231,                0.69213,                0.42348,                0.84765,               0.005842,               0.005842,               0.005842
                     87,                0.71459,                 0.4452,                0.85617,                0.73011,                0.56196,                0.61395,                0.43213,                0.69175,                0.42339,                0.84746,              0.0057925,              0.0057925,              0.0057925
                     88,                0.71031,                0.44331,                0.85561,                0.73523,                0.56543,                0.61481,                0.43205,                 0.6915,                0.42301,                0.84716,               0.005743,               0.005743,               0.005743
                     89,                0.71458,                0.44419,                0.85493,                0.71354,                0.56728,                0.61424,                0.43201,                0.69124,                0.42273,                0.84723,              0.0056935,              0.0056935,              0.0056935
                     90,                0.71187,                 0.4429,                0.85493,                0.67401,                0.58946,                0.61334,                0.43142,                0.69096,                0.42242,                0.84725,               0.005644,               0.005644,               0.005644
                     91,                0.70899,                0.44273,                0.85458,                0.68953,                0.59212,                0.61375,                0.43137,                0.69093,                0.42214,                0.84708,              0.0055945,              0.0055945,              0.0055945
                     92,                0.70964,                0.44282,                0.85429,                0.68428,                0.58675,                0.61075,                0.43188,                0.69098,                0.42208,                0.84718,               0.005545,               0.005545,               0.005545
                     93,                0.71107,                0.44298,                0.85535,                0.68673,                 0.5733,                0.61088,                0.43164,                0.69057,                0.42134,                0.84688,              0.0054955,              0.0054955,              0.0054955
                     94,                0.70645,                0.43954,                0.85428,                0.67808,                0.57384,                0.61094,                0.43142,                0.69008,                0.42066,                0.84668,               0.005446,               0.005446,               0.005446
                     95,                0.70617,                0.44007,                0.85331,                0.68103,                0.57128,                 0.6128,                0.43156,                0.68978,                0.42008,                0.84647,              0.0053965,              0.0053965,              0.0053965
                     96,                0.70851,                0.43938,                0.85427,                0.70244,                0.56658,                0.61637,                 0.4323,                0.68908,                0.42012,                0.84628,               0.005347,               0.005347,               0.005347
                     97,                0.70613,                0.43939,                0.85371,                0.69824,                0.56789,                0.61542,                0.43288,                0.68896,                 0.4201,                0.84624,              0.0052975,              0.0052975,              0.0052975
                     98,                0.70652,                 0.4381,                0.85412,                0.69205,                 0.5697,                0.61765,                0.43291,                0.68885,                0.41984,                0.84636,               0.005248,               0.005248,               0.005248
                     99,                0.70406,                0.43846,                0.85251,                0.70029,                0.56971,                0.61658,                0.43267,                0.68857,                0.41958,                0.84615,              0.0051985,              0.0051985,              0.0051985
                    100,                 0.6981,                0.43401,                0.85128,                0.69655,                0.57647,                0.61751,                  0.434,                 0.6886,                 0.4194,                0.84598,               0.005149,               0.005149,               0.005149
                    101,                0.70219,                0.43704,                 0.8531,                0.69652,                0.57982,                 0.6158,                0.43287,                0.68827,                0.41925,                0.84588,              0.0050995,              0.0050995,              0.0050995
                    102,                0.69877,                0.43357,                0.85115,                0.69125,                0.57966,                0.61513,                0.43341,                0.68819,                0.41907,                0.84563,                0.00505,                0.00505,                0.00505
                    103,                0.70182,                0.43523,                0.85297,                 0.6816,                0.57983,                0.61712,                0.43352,                0.68833,                0.41902,                0.84552,              0.0050005,              0.0050005,              0.0050005
                    104,                0.70118,                0.43555,                0.85274,                0.68323,                0.58105,                0.61857,                0.43364,                 0.6882,                0.41925,                0.84552,               0.004951,               0.004951,               0.004951
                    105,                 0.6988,                 0.4329,                0.85137,                 0.6835,                0.57997,                0.61854,                0.43314,                 0.6881,                0.41892,                0.84544,              0.0049015,              0.0049015,              0.0049015
                    106,                0.69887,                0.43246,                0.85143,                0.68894,                0.57645,                0.61833,                0.43274,                0.68798,                0.41883,                0.84536,               0.004852,               0.004852,               0.004852
                    107,                 0.6947,                0.43134,                0.85039,                0.68751,                0.57563,                 0.6183,                0.43291,                0.68791,                0.41858,                0.84524,              0.0048025,              0.0048025,              0.0048025
                    108,                0.69574,                0.43224,                0.85129,                0.68831,                0.57611,                0.61827,                0.43209,                0.68775,                 0.4185,                 0.8452,               0.004753,               0.004753,               0.004753
                    109,                0.69526,                0.43108,                0.85029,                0.68648,                0.57917,                0.61879,                0.43227,                0.68769,                0.41814,                0.84508,              0.0047035,              0.0047035,              0.0047035
                    110,                0.69768,                0.43199,                0.85004,                0.69475,                0.57381,                0.61898,                0.43308,                0.68735,                0.41795,                0.84497,               0.004654,               0.004654,               0.004654
                    111,                0.69428,                0.42959,                0.85036,                0.69437,                 0.5749,                0.61967,                 0.4333,                 0.6871,                0.41795,                0.84484,              0.0046045,              0.0046045,              0.0046045
                    112,                0.69493,                0.43066,                0.85042,                 0.6961,                0.57494,                0.62014,                0.43399,                0.68698,                0.41794,                0.84474,               0.004555,               0.004555,               0.004555
                    113,                0.69425,                0.42872,                0.84931,                0.69284,                0.57445,                0.62095,                0.43498,                0.68689,                0.41794,                0.84473,              0.0045055,              0.0045055,              0.0045055
                    114,                0.69089,                0.42761,                0.85029,                0.69377,                0.58198,                0.62028,                0.43453,                0.68687,                0.41799,                0.84476,               0.004456,               0.004456,               0.004456
                    115,                0.69074,                0.42792,                0.84876,                0.69382,                0.58288,                0.61957,                0.43489,                 0.6867,                0.41798,                0.84472,              0.0044065,              0.0044065,              0.0044065
                    116,                0.69278,                0.42838,                0.84956,                0.69888,                0.58572,                0.62002,                0.43449,                 0.6867,                0.41795,                 0.8447,               0.004357,               0.004357,               0.004357
                    117,                0.68761,                0.42634,                0.84971,                0.69453,                0.58533,                0.61871,                0.43496,                 0.6865,                0.41782,                 0.8447,              0.0043075,              0.0043075,              0.0043075
                    118,                0.69128,                0.42842,                0.84899,                0.69048,                0.58835,                0.61871,                0.43358,                0.68634,                0.41764,                0.84464,               0.004258,               0.004258,               0.004258
                    119,                0.68743,                0.42503,                0.84847,                  0.697,                0.58286,                0.61877,                0.43317,                 0.6865,                0.41776,                0.84466,              0.0042085,              0.0042085,              0.0042085
                    120,                0.68814,                0.42624,                0.84918,                0.69883,                 0.5823,                0.61923,                 0.4341,                0.68623,                 0.4175,                0.84464,               0.004159,               0.004159,               0.004159
                    121,                 0.6918,                0.42616,                 0.8494,                 0.6967,                0.58649,                0.61968,                0.43473,                 0.6862,                 0.4175,                0.84463,              0.0041095,              0.0041095,              0.0041095
                    122,                 0.6865,                0.42416,                0.84876,                0.70463,                0.58494,                 0.6205,                0.43513,                  0.686,                0.41713,                0.84466,                0.00406,                0.00406,                0.00406
                    123,                0.68574,                0.42347,                0.84791,                0.70764,                0.58249,                0.62099,                0.43579,                0.68595,                0.41701,                0.84468,              0.0040105,              0.0040105,              0.0040105
                    124,                0.68046,                0.42143,                0.84709,                0.71007,                 0.5818,                 0.6213,                0.43602,                0.68578,                0.41699,                0.84466,               0.003961,               0.003961,               0.003961
                    125,                0.68185,                0.42179,                0.84726,                0.71271,                0.58054,                0.62153,                0.43614,                0.68564,                0.41679,                0.84465,              0.0039115,              0.0039115,              0.0039115
                    126,                0.67986,                0.42042,                0.84801,                0.71418,                0.57887,                0.62223,                 0.4369,                0.68557,                0.41675,                0.84466,               0.003862,               0.003862,               0.003862
                    127,                0.68009,                0.42047,                0.84771,                0.71646,                0.57605,                0.62191,                 0.4361,                0.68547,                0.41659,                0.84465,              0.0038125,              0.0038125,              0.0038125
                    128,                0.68017,                0.42082,                  0.848,                0.72201,                0.57461,                0.62232,                0.43658,                 0.6855,                0.41632,                0.84476,               0.003763,               0.003763,               0.003763
                    129,                0.68159,                0.42052,                0.84813,                0.72193,                0.57415,                0.62191,                0.43698,                0.68549,                0.41649,                0.84473,              0.0037135,              0.0037135,              0.0037135
                    130,                0.68296,                0.42078,                0.84737,                0.72104,                0.57342,                0.62199,                 0.4362,                0.68551,                0.41655,                0.84468,               0.003664,               0.003664,               0.003664
                    131,                 0.6755,                0.41726,                0.84543,                 0.7211,                0.57419,                 0.6216,                0.43652,                0.68561,                 0.4166,                0.84472,              0.0036145,              0.0036145,              0.0036145
                    132,                0.67503,                0.41695,                0.84528,                0.72409,                0.57522,                0.62193,                0.43571,                0.68558,                0.41664,                0.84471,               0.003565,               0.003565,               0.003565
                    133,                0.67647,                0.41734,                 0.8468,                0.72364,                0.57458,                0.62253,                0.43663,                 0.6857,                0.41668,                0.84478,              0.0035155,              0.0035155,              0.0035155
                    134,                0.67696,                0.41673,                0.84611,                0.71874,                0.57641,                 0.6221,                0.43597,                 0.6857,                0.41656,                0.84479,               0.003466,               0.003466,               0.003466
                    135,                0.67216,                0.41524,                0.84547,                0.71789,                 0.5766,                0.62259,                0.43597,                0.68562,                0.41662,                0.84473,              0.0034165,              0.0034165,              0.0034165
                    136,                0.67244,                0.41415,                0.84551,                0.71915,                0.57465,                0.62272,                0.43597,                0.68555,                0.41651,                0.84466,               0.003367,               0.003367,               0.003367
                    137,                0.67053,                0.41292,                0.84484,                0.72222,                0.57524,                0.62298,                0.43642,                0.68541,                0.41655,                0.84467,              0.0033175,              0.0033175,              0.0033175
                    138,                0.67073,                0.41293,                0.84545,                0.71933,                0.57656,                0.62315,                0.43633,                0.68536,                0.41645,                0.84469,               0.003268,               0.003268,               0.003268
                    139,                0.66817,                 0.4118,                0.84429,                 0.7217,                0.57508,                0.62518,                0.43745,                0.68539,                0.41655,                0.84477,              0.0032185,              0.0032185,              0.0032185
                    140,                0.66967,                0.41245,                0.84412,                0.72453,                0.57533,                0.62564,                0.43753,                0.68551,                0.41659,                0.84482,               0.003169,               0.003169,               0.003169
                    141,                0.66837,                0.41143,                0.84471,                0.72577,                0.57615,                0.62613,                0.43817,                0.68544,                0.41655,                0.84481,              0.0031195,              0.0031195,              0.0031195
                    142,                0.66977,                0.41123,                0.84507,                0.72597,                0.57603,                0.62619,                0.43858,                 0.6856,                0.41669,                0.84483,                0.00307,                0.00307,                0.00307
                    143,                0.66539,                 0.4094,                0.84437,                0.72488,                0.57635,                0.62566,                0.43807,                0.68568,                0.41674,                0.84482,              0.0030205,              0.0030205,              0.0030205
                    144,                0.66604,                0.40975,                0.84406,                0.72122,                0.57741,                0.62576,                0.43759,                0.68577,                0.41672,                0.84484,               0.002971,               0.002971,               0.002971
                    145,                0.66461,                0.40944,                 0.8445,                 0.7216,                0.57752,                0.62592,                0.43794,                0.68564,                0.41654,                0.84475,              0.0029215,              0.0029215,              0.0029215
                    146,                0.66125,                0.40725,                0.84319,                0.71278,                0.58014,                0.62663,                0.43905,                0.68555,                0.41661,                0.84467,               0.002872,               0.002872,               0.002872
                    147,                0.66219,                0.40671,                0.84202,                0.71251,                0.58031,                 0.6271,                 0.4396,                0.68555,                 0.4166,                0.84464,              0.0028225,              0.0028225,              0.0028225
                    148,                0.66159,                0.40756,                0.84318,                0.71137,                0.58083,                0.62698,                0.43962,                0.68533,                 0.4164,                0.84465,               0.002773,               0.002773,               0.002773
                    149,                 0.6615,                0.40599,                0.84209,                0.70968,                0.58133,                0.62785,                0.44053,                0.68534,                0.41648,                0.84465,              0.0027235,              0.0027235,              0.0027235
                    150,                0.65921,                0.40426,                 0.8421,                0.70765,                0.58198,                0.62759,                0.44011,                0.68518,                0.41646,                0.84468,               0.002674,               0.002674,               0.002674
                    151,                0.66012,                 0.4056,                0.84337,                0.70793,                0.58168,                0.62778,                0.44025,                0.68523,                0.41652,                0.84466,              0.0026245,              0.0026245,              0.0026245
                    152,                0.65614,                 0.4036,                0.84284,                0.70924,                0.58263,                0.62768,                0.44033,                0.68533,                0.41671,                 0.8447,               0.002575,               0.002575,               0.002575
                    153,                0.65852,                0.40456,                 0.8417,                0.70837,                 0.5844,                0.62831,                0.44049,                0.68525,                0.41666,                 0.8447,              0.0025255,              0.0025255,              0.0025255
                    154,                0.65512,                0.40303,                0.84348,                0.71036,                0.58136,                0.62823,                0.44111,                0.68533,                 0.4168,                0.84471,               0.002476,               0.002476,               0.002476
                    155,                0.65638,                0.40325,                0.84198,                0.71576,                0.58194,                0.62792,                0.44052,                0.68554,                0.41684,                0.84478,              0.0024265,              0.0024265,              0.0024265
                    156,                0.65264,                0.40086,                0.84169,                0.71447,                0.58162,                0.62816,                0.44062,                0.68555,                0.41685,                0.84475,               0.002377,               0.002377,               0.002377
                    157,                 0.6509,                  0.399,                0.84091,                0.71901,                0.58263,                0.62905,                0.44111,                0.68563,                0.41688,                0.84468,              0.0023275,              0.0023275,              0.0023275
                    158,                0.65377,                0.40019,                 0.8413,                0.71779,                0.58257,                0.62896,                0.44048,                0.68572,                0.41685,                0.84467,               0.002278,               0.002278,               0.002278
                    159,                0.64982,                0.39877,                0.84022,                0.71744,                0.58415,                0.62935,                0.44092,                 0.6857,                0.41691,                0.84471,              0.0022285,              0.0022285,              0.0022285
                    160,                0.64939,                0.39749,                 0.8411,                0.72092,                0.58535,                0.63078,                0.44126,                0.68562,                0.41668,                0.84475,               0.002179,               0.002179,               0.002179
                    161,                0.64779,                0.39734,                0.84052,                0.72658,                0.58194,                 0.6309,                0.44184,                0.68554,                0.41661,                0.84472,              0.0021295,              0.0021295,              0.0021295
                    162,                0.64748,                0.39527,                0.83956,                0.73743,                0.57793,                0.63226,                0.44178,                0.68568,                0.41672,                0.84472,                0.00208,                0.00208,                0.00208
