                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     19,                0.80863,                0.51949,                0.87494,                0.65126,                 0.4705,                0.51054,                0.33676,                0.79603,                0.51332,                0.86629,               0.008878,               0.008878,               0.008878
                     20,                0.80669,                0.51864,                0.87405,                 0.7173,                0.44633,                0.50563,                0.33678,                0.79179,                0.51237,                0.86602,               0.008812,               0.008812,               0.008812
                     21,                0.80847,                0.51872,                0.87431,                0.62381,                0.45439,                0.50144,                0.33427,                0.78874,                0.50774,                 0.8646,               0.008746,               0.008746,               0.008746
                     22,                0.80245,                0.51453,                0.87255,                0.64101,                0.47605,                0.52433,                0.34784,                0.78503,                0.50803,                0.86728,                0.00868,                0.00868,                0.00868
                     23,                0.80221,                0.51528,                0.87263,                0.63842,                0.47252,                 0.5167,                0.34636,                0.78411,                0.50302,                0.86439,               0.008614,               0.008614,               0.008614
                     24,                0.80673,                0.51704,                0.87383,                0.67557,                0.44996,                0.51754,                0.34371,                0.78291,                0.50571,                0.86615,               0.008548,               0.008548,               0.008548
                     25,                0.79872,                0.51423,                0.87276,                0.69434,                0.50404,                0.53492,                0.35741,                0.77895,                0.50115,                0.86512,               0.008482,               0.008482,               0.008482
                     26,                0.79818,                0.51211,                0.87111,                0.65145,                0.47133,                0.52835,                0.35232,                0.77889,                0.50138,                 0.8635,               0.008416,               0.008416,               0.008416
                     27,                0.80041,                0.51065,                0.87113,                0.66084,                0.48593,                0.52084,                0.34969,                 0.7724,                0.49488,                0.86179,                0.00835,                0.00835,                0.00835
                     28,                0.79676,                   0.51,                0.87156,                0.65418,                0.48553,                0.52982,                 0.3528,                 0.7782,                0.49701,                0.86566,               0.008284,               0.008284,               0.008284
                     29,                0.79751,                0.51057,                0.87073,                0.66849,                0.50293,                0.53922,                0.35934,                0.77213,                0.49648,                0.86245,               0.008218,               0.008218,               0.008218
                     30,                0.79448,                0.50651,                0.86982,                0.63414,                0.49035,                 0.5296,                0.35237,                0.77553,                0.49638,                0.86072,               0.008152,               0.008152,               0.008152
                     31,                0.78959,                 0.5037,                0.86843,                0.61171,                0.50354,                0.53358,                0.35447,                0.76845,                0.49375,                0.86038,               0.008086,               0.008086,               0.008086
                     32,                0.79044,                 0.5044,                0.86903,                0.66545,                0.49104,                0.53901,                0.36151,                0.76464,                0.49243,                0.85967,                0.00802,                0.00802,                0.00802
                     33,                0.78895,                 0.5007,                0.86955,                0.67171,                0.49295,                0.53463,                0.35427,                0.76465,                0.48772,                0.86165,               0.007954,               0.007954,               0.007954
                     34,                0.78822,                0.50037,                0.86846,                0.69193,                0.50209,                0.54755,                0.36049,                0.76738,                0.48855,                0.86105,               0.007888,               0.007888,               0.007888
                     35,                0.78789,                0.50003,                0.86806,                0.67663,                0.49947,                0.54542,                0.35816,                0.76168,                0.48792,                0.86088,               0.007822,               0.007822,               0.007822
                     36,                0.78383,                0.49896,                0.86858,                0.62615,                0.50829,                0.54303,                0.36221,                0.76064,                0.48702,                0.86099,               0.007756,               0.007756,               0.007756
                     37,                0.78377,                0.49871,                 0.8673,                0.65138,                0.52697,                0.55313,                0.36759,                0.75946,                0.48172,                0.85804,                0.00769,                0.00769,                0.00769
                     38,                0.78422,                0.49761,                0.86711,                0.71567,                0.48647,                 0.5409,                0.36546,                0.75664,                0.48449,                0.85836,               0.007624,               0.007624,               0.007624
                     39,                0.77981,                0.49634,                0.86618,                0.67656,                0.49605,                0.54524,                0.36769,                0.75649,                0.48084,                 0.8583,               0.007558,               0.007558,               0.007558
                     40,                0.77852,                0.49556,                0.86652,                 0.7008,                0.48527,                0.54267,                0.36581,                0.75005,                0.48012,                0.85872,               0.007492,               0.007492,               0.007492
                     41,                0.77901,                0.49475,                0.86686,                0.72809,                0.47926,                0.53857,                0.36814,                  0.753,                0.48052,                0.85675,               0.007426,               0.007426,               0.007426
                     42,                0.77534,                0.49227,                0.86639,                0.65652,                0.51283,                0.54526,                0.36982,                0.75281,                0.47893,                0.85669,                0.00736,                0.00736,                0.00736
                     43,                0.78289,                0.49559,                0.86702,                 0.7164,                0.49263,                0.54359,                0.37021,                0.74945,                 0.4806,                0.85669,               0.007294,               0.007294,               0.007294
                     44,                0.77992,                0.49389,                0.86622,                0.71556,                 0.5275,                0.55814,                0.37376,                0.74806,                0.47479,                0.85587,               0.007228,               0.007228,               0.007228
                     45,                0.77555,                0.49092,                0.86548,                0.69152,                0.49977,                0.54581,                0.37255,                0.74735,                0.47453,                0.85622,               0.007162,               0.007162,               0.007162
                     46,                0.77476,                0.49047,                0.86544,                0.70414,                0.49492,                0.55729,                0.37801,                0.74819,                0.47471,                 0.8576,               0.007096,               0.007096,               0.007096
                     47,                0.77697,                0.49149,                0.86532,                0.65333,                0.53518,                 0.5576,                 0.3778,                0.74651,                0.47472,                0.85566,                0.00703,                0.00703,                0.00703
                     48,                0.77187,                0.48915,                0.86494,                  0.678,                0.52654,                0.55395,                0.37602,                0.74462,                0.47284,                0.85551,               0.006964,               0.006964,               0.006964
                     49,                0.76945,                0.48497,                0.86398,                0.69265,                0.50418,                0.55956,                 0.3806,                0.74288,                0.46977,                0.85467,               0.006898,               0.006898,               0.006898
                     50,                0.76812,                0.48536,                0.86446,                0.66581,                0.50753,                0.55411,                0.37851,                0.74505,                0.47179,                0.85601,               0.006832,               0.006832,               0.006832
                     51,                0.76819,                0.48488,                0.86373,                0.70066,                0.50908,                0.55915,                0.38034,                0.74307,                0.46764,                0.85618,               0.006766,               0.006766,               0.006766
                     52,                0.76694,                0.48353,                 0.8633,                0.64212,                 0.5237,                0.56151,                0.38111,                0.74041,                 0.4683,                0.85561,                 0.0067,                 0.0067,                 0.0067
                     53,                0.76756,                0.48327,                 0.8638,                0.67569,                0.50446,                0.55883,                0.37953,                0.73956,                0.46676,                0.85643,               0.006634,               0.006634,               0.006634
                     54,                0.76464,                0.48229,                0.86391,                0.71204,                0.49516,                0.55953,                0.38024,                0.73775,                0.46685,                0.85546,               0.006568,               0.006568,               0.006568
                     55,                0.76377,                0.48239,                0.86233,                0.69289,                0.50804,                 0.5605,                0.38125,                  0.737,                0.46464,                0.85618,               0.006502,               0.006502,               0.006502
                     56,                0.76262,                 0.4807,                0.86263,                0.64845,                0.52282,                0.56196,                0.38296,                0.73624,                0.46425,                0.85692,               0.006436,               0.006436,               0.006436
                     57,                0.76234,                0.48098,                0.86298,                0.69069,                0.50515,                0.56094,                 0.3839,                0.73688,                0.46596,                0.85726,                0.00637,                0.00637,                0.00637
                     58,                0.76399,                0.48094,                0.86269,                0.69647,                0.51346,                 0.5603,                0.38306,                0.73654,                0.46538,                0.85643,               0.006304,               0.006304,               0.006304
                     59,                0.76014,                0.47927,                0.86192,                 0.6609,                0.52038,                0.55833,                0.38514,                0.73485,                0.46475,                0.85353,               0.006238,               0.006238,               0.006238
                     60,                0.76065,                0.47921,                0.86141,                0.69435,                0.50608,                0.56206,                0.38424,                0.73253,                0.46197,                0.85336,               0.006172,               0.006172,               0.006172
                     61,                0.75789,                0.47727,                0.86171,                0.67682,                0.51578,                0.56364,                0.38473,                0.73213,                0.46105,                0.85377,               0.006106,               0.006106,               0.006106
                     62,                0.75578,                0.47497,                0.86092,                0.67278,                0.52116,                0.56198,                0.38663,                0.72994,                0.46006,                 0.8535,                0.00604,                0.00604,                0.00604
                     63,                0.75532,                 0.4747,                0.86026,                 0.6836,                0.51674,                0.56172,                0.38592,                0.73054,                 0.4594,                0.85464,               0.005974,               0.005974,               0.005974
                     64,                0.75731,                0.47467,                0.86028,                0.64725,                0.52595,                0.56498,                 0.3888,                0.73014,                0.45921,                0.85462,               0.005908,               0.005908,               0.005908
                     65,                0.75346,                0.47201,                0.85976,                0.66377,                0.53987,                0.56317,                0.38365,                0.73028,                0.45898,                0.85419,               0.005842,               0.005842,               0.005842
                     66,                0.75094,                0.47184,                0.86073,                0.67483,                0.53937,                0.56119,                0.38225,                0.73128,                0.45976,                 0.8547,               0.005776,               0.005776,               0.005776
                     67,                0.75008,                0.47089,                0.85876,                0.66716,                0.53375,                0.56655,                0.38795,                0.72992,                 0.4582,                0.85502,                0.00571,                0.00571,                0.00571
                     68,                0.74907,                0.47018,                0.85881,                0.66399,                0.51864,                 0.5658,                0.38651,                0.73095,                0.45782,                  0.855,               0.005644,               0.005644,               0.005644
                     69,                0.74798,                0.46853,                0.85907,                0.67463,                0.50777,                0.56591,                 0.3868,                0.72978,                0.45696,                0.85476,               0.005578,               0.005578,               0.005578
                     70,                0.74477,                0.46897,                0.85757,                0.67879,                0.51746,                0.56847,                0.38647,                  0.729,                0.45615,                0.85414,               0.005512,               0.005512,               0.005512
                     71,                0.74367,                0.46668,                0.85851,                0.66695,                0.52529,                0.56918,                 0.3884,                0.72912,                0.45528,                0.85374,               0.005446,               0.005446,               0.005446
                     72,                0.74228,                0.46553,                0.85677,                0.67671,                0.52175,                0.56986,                0.38834,                0.72707,                0.45371,                0.85243,                0.00538,                0.00538,                0.00538
                     73,                0.74268,                0.46447,                0.85672,                0.65982,                0.53919,                0.57128,                0.38912,                0.72642,                0.45332,                0.85316,               0.005314,               0.005314,               0.005314
                     74,                0.74286,                0.46707,                0.85772,                0.67622,                0.52865,                0.57145,                0.38886,                0.72595,                0.45283,                0.85306,               0.005248,               0.005248,               0.005248
                     75,                0.74183,                 0.4651,                0.85698,                0.66133,                0.52478,                0.57129,                0.38955,                0.72601,                0.45271,                0.85302,               0.005182,               0.005182,               0.005182
                     76,                0.73946,                0.46106,                0.85662,                0.68999,                0.50929,                0.57041,                0.38923,                0.72555,                0.45205,                0.85291,               0.005116,               0.005116,               0.005116
                     77,                0.73765,                0.46211,                0.85633,                0.69243,                0.50822,                0.57083,                0.39113,                0.72508,                0.45203,                0.85351,                0.00505,                0.00505,                0.00505
                     78,                0.73732,                0.46085,                0.85614,                0.69519,                0.50685,                0.57003,                0.39136,                0.72446,                0.45133,                0.85306,               0.004984,               0.004984,               0.004984
                     79,                0.73789,                0.46179,                0.85556,                0.68884,                 0.5084,                 0.5692,                0.39015,                0.72427,                0.45018,                0.85243,               0.004918,               0.004918,               0.004918
                     80,                0.73895,                0.46154,                0.85706,                0.69343,                0.50612,                 0.5705,                0.39123,                0.72404,                0.45027,                0.85237,               0.004852,               0.004852,               0.004852
                     81,                 0.7325,                0.45846,                 0.8545,                0.68861,                0.50746,                0.57163,                0.39187,                0.72414,                 0.4501,                0.85194,               0.004786,               0.004786,               0.004786
                     82,                 0.7333,                0.45735,                0.85498,                0.68463,                0.50939,                 0.5723,                0.39226,                0.72407,                0.45059,                0.85213,                0.00472,                0.00472,                0.00472
                     83,                0.73204,                0.45661,                0.85427,                0.67694,                0.51886,                0.57321,                0.39275,                0.72431,                0.45048,                0.85225,               0.004654,               0.004654,               0.004654
                     84,                0.73109,                0.45544,                0.85451,                 0.6568,                0.53387,                  0.574,                0.39205,                0.72394,                0.44997,                0.85218,               0.004588,               0.004588,               0.004588
                     85,                0.73206,                0.45705,                0.85392,                0.65125,                0.53519,                0.57309,                 0.3913,                0.72436,                0.45016,                0.85216,               0.004522,               0.004522,               0.004522
                     86,                0.72654,                0.45271,                0.85336,                0.67479,                0.52032,                0.57293,                0.39047,                0.72433,                0.45084,                0.85211,               0.004456,               0.004456,               0.004456
                     87,                0.72632,                0.45297,                 0.8529,                 0.6759,                0.52038,                0.57265,                0.38965,                 0.7242,                0.45106,                0.85214,                0.00439,                0.00439,                0.00439
                     88,                0.72556,                0.45231,                0.85303,                 0.6668,                0.52528,                 0.5723,                0.38949,                0.72358,                0.45037,                0.85196,               0.004324,               0.004324,               0.004324
                     89,                0.72566,                0.45106,                0.85247,                0.66465,                 0.5227,                0.57271,                0.38949,                0.72327,                0.44985,                0.85187,               0.004258,               0.004258,               0.004258
                     90,                0.72347,                 0.4499,                0.85203,                0.66472,                0.51986,                 0.5749,                0.39015,                 0.7232,                0.44952,                0.85211,               0.004192,               0.004192,               0.004192
                     91,                0.72617,                0.45204,                0.85231,                0.67446,                 0.5218,                0.57612,                0.39127,                0.72255,                0.44895,                0.85209,               0.004126,               0.004126,               0.004126
                     92,                0.72396,                0.45054,                0.85255,                0.67194,                0.51783,                0.57552,                0.39095,                0.72245,                0.44899,                0.85214,                0.00406,                0.00406,                0.00406
                     93,                0.72023,                0.44718,                 0.8512,                0.67257,                0.51796,                0.57624,                0.39059,                0.72225,                0.44862,                0.85191,               0.003994,               0.003994,               0.003994
                     94,                0.71877,                0.44593,                0.85134,                0.62046,                0.56103,                0.57728,                0.39138,                0.72204,                 0.4484,                0.85149,               0.003928,               0.003928,               0.003928
                     95,                0.71743,                0.44587,                0.85145,                0.62505,                   0.56,                0.57794,                0.39157,                0.72155,                0.44765,                0.85122,               0.003862,               0.003862,               0.003862
                     96,                0.71788,                0.44716,                0.85245,                0.62126,                0.56311,                0.57866,                0.39188,                0.72148,                0.44767,                0.85124,               0.003796,               0.003796,               0.003796
                     97,                0.71555,                0.44411,                0.85044,                0.63796,                0.53792,                0.57938,                0.39256,                0.72127,                0.44745,                0.85108,                0.00373,                0.00373,                0.00373
                     98,                0.71424,                0.44406,                0.85129,                0.62259,                0.56143,                0.57944,                0.39226,                0.72069,                0.44752,                0.85084,               0.003664,               0.003664,               0.003664
                     99,                0.71062,                0.44211,                0.84933,                0.63248,                0.54984,                0.57857,                0.39217,                0.72095,                 0.4473,                0.85098,               0.003598,               0.003598,               0.003598
                    100,                0.71308,                0.44143,                0.85038,                0.63402,                0.54856,                0.57836,                0.39223,                0.72102,                0.44695,                0.85108,               0.003532,               0.003532,               0.003532
                    101,                0.70977,                0.44174,                0.84939,                0.63424,                0.54795,                0.57843,                0.39235,                0.72077,                0.44658,                0.85102,               0.003466,               0.003466,               0.003466
                    102,                0.71153,                0.44085,                0.84954,                0.63578,                0.54625,                0.57879,                0.39229,                 0.7205,                0.44651,                0.85097,                 0.0034,                 0.0034,                 0.0034
                    103,                0.70958,                0.44032,                 0.8495,                0.63524,                 0.5468,                0.57878,                0.39221,                0.72042,                0.44645,                0.85098,               0.003334,               0.003334,               0.003334
                    104,                0.70801,                0.43823,                0.84828,                0.64096,                0.54451,                 0.5792,                0.39264,                0.72006,                0.44612,                0.85103,               0.003268,               0.003268,               0.003268
                    105,                0.70764,                0.43727,                0.84865,                0.63921,                0.53966,                0.57929,                  0.393,                0.71974,                0.44587,                0.85103,               0.003202,               0.003202,               0.003202
                    106,                0.70432,                0.43672,                0.84834,                0.64081,                0.53906,                0.57987,                 0.3935,                 0.7196,                0.44565,                0.85091,               0.003136,               0.003136,               0.003136
                    107,                0.70596,                 0.4367,                0.84773,                0.64173,                0.54018,                0.57975,                0.39401,                0.71942,                0.44572,                0.85087,                0.00307,                0.00307,                0.00307
                    108,                0.70148,                 0.4333,                0.84794,                 0.6384,                0.54061,                0.57924,                0.39401,                0.71936,                0.44567,                0.85088,               0.003004,               0.003004,               0.003004
                    109,                  0.702,                0.43352,                0.84812,                 0.6415,                0.53999,                0.57989,                0.39448,                0.71923,                0.44558,                0.85087,               0.002938,               0.002938,               0.002938
                    110,                0.70243,                 0.4333,                0.84701,                0.64127,                0.54015,                0.57984,                0.39423,                0.71935,                0.44562,                0.85101,               0.002872,               0.002872,               0.002872
                    111,                 0.6978,                0.43206,                0.84727,                 0.6426,                 0.5364,                0.57994,                0.39467,                0.71927,                0.44559,                0.85103,               0.002806,               0.002806,               0.002806
                    112,                0.69776,                0.43176,                0.84679,                0.64395,                0.53714,                0.58013,                0.39462,                0.71914,                 0.4454,                0.85101,                0.00274,                0.00274,                0.00274
                    113,                0.69541,                 0.4296,                0.84633,                0.63719,                0.54264,                0.58064,                0.39492,                0.71904,                0.44537,                0.85092,               0.002674,               0.002674,               0.002674
                    114,                 0.6947,                0.42888,                0.84501,                0.64243,                0.53792,                0.58076,                0.39506,                0.71907,                0.44536,                0.85087,               0.002608,               0.002608,               0.002608
                    115,                0.69746,                0.43087,                0.84723,                0.64357,                0.53593,                0.58094,                0.39544,                0.71886,                0.44547,                0.85082,               0.002542,               0.002542,               0.002542
                    116,                0.69264,                0.42793,                0.84515,                0.64452,                0.53583,                0.58115,                0.39532,                0.71887,                0.44524,                0.85072,               0.002476,               0.002476,               0.002476
                    117,                0.69176,                0.42688,                0.84523,                0.64588,                0.53728,                0.58081,                0.39596,                0.71854,                0.44518,                0.85056,                0.00241,                0.00241,                0.00241
                    118,                0.69208,                0.42679,                  0.845,                0.64653,                0.53797,                0.58158,                0.39585,                0.71862,                0.44517,                0.85068,               0.002344,               0.002344,               0.002344
                    119,                 0.6893,                0.42596,                0.84397,                0.64731,                 0.5364,                0.58211,                0.39628,                0.71852,                0.44506,                 0.8506,               0.002278,               0.002278,               0.002278
                    120,                 0.6905,                0.42622,                0.84464,                0.64624,                0.53725,                0.58229,                0.39645,                0.71852,                0.44487,                0.85063,               0.002212,               0.002212,               0.002212
                    121,                0.68783,                0.42377,                0.84441,                 0.6485,                 0.5382,                0.58252,                0.39651,                0.71851,                0.44501,                0.85063,               0.002146,               0.002146,               0.002146
                    122,                 0.6867,                0.42316,                0.84405,                0.65065,                0.53529,                0.58228,                0.39696,                0.71839,                0.44489,                0.85058,                0.00208,                0.00208,                0.00208
                    123,                0.68071,                0.41979,                0.84299,                0.65206,                0.53717,                0.58226,                0.39646,                0.71823,                0.44487,                0.85055,               0.002014,               0.002014,               0.002014
                    124,                0.68564,                0.42273,                0.84503,                0.65186,                0.53704,                0.58213,                0.39657,                0.71821,                0.44492,                0.85057,               0.001948,               0.001948,               0.001948
                    125,                0.67713,                0.41667,                0.84263,                0.67781,                 0.5219,                0.58228,                0.39643,                 0.7183,                0.44497,                 0.8506,               0.001882,               0.001882,               0.001882
                    126,                0.68124,                0.41866,                0.84252,                0.67827,                0.52179,                0.58259,                0.39658,                0.71803,                0.44488,                0.85046,               0.001816,               0.001816,               0.001816
                    127,                0.68046,                0.41844,                0.84281,                0.67985,                0.52131,                 0.5828,                0.39673,                0.71787,                0.44482,                0.85041,                0.00175,                0.00175,                0.00175
                    128,                0.67792,                0.41786,                0.84257,                0.67991,                0.52053,                0.58284,                0.39707,                0.71782,                0.44487,                0.85033,               0.001684,               0.001684,               0.001684
                    129,                0.67582,                0.41649,                0.84223,                0.68146,                0.52128,                0.58303,                 0.3967,                0.71779,                0.44475,                0.85033,               0.001618,               0.001618,               0.001618
                    130,                0.67506,                0.41584,                0.84214,                0.68171,                0.52062,                0.58281,                 0.3971,                0.71775,                0.44481,                0.85027,               0.001552,               0.001552,               0.001552
                    131,                0.67361,                0.41308,                0.84136,                0.68545,                0.52019,                0.58242,                0.39672,                0.71759,                0.44482,                0.85026,               0.001486,               0.001486,               0.001486
                    132,                0.67299,                0.41402,                0.84119,                0.68877,                0.51974,                0.58217,                0.39704,                0.71767,                0.44492,                0.85026,                0.00142,                0.00142,                0.00142
                    133,                0.67328,                0.41362,                 0.8411,                0.68892,                0.51959,                0.58229,                0.39723,                0.71751,                0.44468,                0.85013,               0.001354,               0.001354,               0.001354
                    134,                0.66824,                0.41073,                0.84073,                0.68574,                 0.5193,                0.58312,                0.39724,                0.71756,                0.44472,                0.85011,               0.001288,               0.001288,               0.001288
                    135,                0.66537,                0.40864,                0.84133,                0.68691,                0.51902,                0.58282,                0.39735,                0.71742,                0.44467,                 0.8501,               0.001222,               0.001222,               0.001222
                    136,                0.66766,                0.41008,                0.84034,                0.68534,                0.52054,                0.58253,                0.39677,                0.71749,                 0.4447,                0.85008,               0.001156,               0.001156,               0.001156
                    137,                 0.6665,                0.40817,                0.83976,                0.68633,                0.52154,                 0.5827,                 0.3968,                0.71763,                0.44479,                 0.8501,                0.00109,                0.00109,                0.00109
                    138,                  0.663,                 0.4063,                 0.8388,                0.68699,                0.52147,                0.58339,                0.39707,                0.71761,                0.44478,                 0.8501,               0.001024,               0.001024,               0.001024
                    139,                 0.6649,                0.40615,                0.83962,                0.68373,                0.52042,                0.58232,                0.39663,                0.71749,                0.44473,                0.85009,               0.000958,               0.000958,               0.000958
                    140,                0.66067,                0.40432,                0.83815,                0.68511,                0.52112,                 0.5821,                0.39667,                0.71755,                0.44444,                   0.85,               0.000892,               0.000892,               0.000892
                    141,                0.65593,                  0.394,                0.82878,                0.68552,                 0.5199,                0.58149,                0.39687,                0.71754,                0.44446,                0.84999,               0.000826,               0.000826,               0.000826
                    142,                0.64302,                 0.3858,                0.82643,                0.68516,                0.52006,                 0.5817,                0.39698,                 0.7176,                0.44449,                0.84998,                0.00076,                0.00076,                0.00076
                    143,                0.63777,                0.38237,                0.82543,                0.68644,                0.51962,                0.58226,                0.39707,                0.71751,                0.44454,                0.85001,               0.000694,               0.000694,               0.000694
                    144,                0.63794,                0.38197,                0.82502,                 0.6873,                0.52138,                0.58289,                0.39773,                0.71764,                0.44448,                0.85004,               0.000628,               0.000628,               0.000628
                    145,                0.63476,                0.38046,                0.82442,                0.68607,                0.52385,                0.58276,                0.39768,                 0.7176,                0.44439,                   0.85,               0.000562,               0.000562,               0.000562
                    146,                0.63263,                0.37825,                0.82409,                0.68787,                0.52528,                0.58285,                0.39746,                0.71755,                0.44422,                0.84997,               0.000496,               0.000496,               0.000496
                    147,                0.63049,                0.37666,                0.82337,                  0.689,                0.52675,                0.58271,                0.39779,                0.71755,                0.44423,                0.84997,                0.00043,                0.00043,                0.00043
                    148,                0.62727,                0.37538,                0.82323,                0.69229,                0.52801,                0.58272,                0.39769,                0.71755,                  0.444,                0.84995,               0.000364,               0.000364,               0.000364
                    149,                0.62512,                0.37395,                0.82349,                0.69616,                0.52548,                0.58293,                0.39743,                0.71758,                 0.4438,                0.84994,               0.000298,               0.000298,               0.000298
                    150,                0.62314,                0.37358,                0.82164,                0.69327,                0.52487,                0.58331,                0.39744,                0.71766,                0.44372,                0.85002,               0.000232,               0.000232,               0.000232
