                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     48,                0.82237,                 0.5373,                0.87977,                0.78463,                0.44893,                0.52186,                0.35411,                0.78679,                0.52479,                0.87134,               0.006964,               0.006964,               0.006964
                     49,                0.82099,                0.53591,                0.87917,                0.76897,                0.45544,                0.52204,                0.35461,                0.78661,                0.52239,                0.86953,               0.006898,               0.006898,               0.006898
                     50,                0.81708,                0.53299,                0.87856,                0.75015,                0.46672,                0.52466,                0.35514,                0.78315,                0.52122,                0.86946,               0.006832,               0.006832,               0.006832
                     51,                0.81444,                0.53016,                0.87801,                0.75726,                0.45315,                0.52547,                0.35224,                0.78252,                0.52031,                0.86873,               0.006766,               0.006766,               0.006766
                     52,                0.81254,                0.52901,                0.87714,                0.70876,                0.46685,                0.52671,                0.35538,                0.78236,                 0.5224,                 0.8687,                 0.0067,                 0.0067,                 0.0067
                     53,                0.81182,                0.53002,                0.87789,                0.74045,                0.45671,                 0.5259,                0.35443,                0.77896,                0.51767,                0.86666,               0.006634,               0.006634,               0.006634
                     54,                0.81142,                0.52802,                0.87754,                0.75757,                0.45492,                 0.5249,                0.35549,                0.77831,                0.51776,                0.86763,               0.006568,               0.006568,               0.006568
                     55,                0.80977,                0.52553,                0.87654,                0.73808,                0.46209,                0.52604,                0.35498,                0.77975,                0.51608,                0.86992,               0.006502,               0.006502,               0.006502
                     56,                0.80582,                0.52291,                0.87476,                0.71945,                0.46219,                0.53072,                0.35908,                0.77608,                0.51277,                0.86688,               0.006436,               0.006436,               0.006436
                     57,                0.80713,                 0.5248,                0.87602,                 0.6781,                  0.479,                0.53599,                0.36181,                0.77633,                0.51174,                 0.8675,                0.00637,                0.00637,                0.00637
                     58,                0.80479,                 0.5195,                0.87453,                0.74335,                0.46863,                0.53593,                0.36078,                0.77721,                0.51243,                0.86726,               0.006304,               0.006304,               0.006304
                     59,                0.80226,                0.52313,                0.87633,                0.70094,                0.49294,                0.53929,                0.36281,                0.77569,                0.51283,                0.86824,               0.006238,               0.006238,               0.006238
                     60,                0.80056,                0.51864,                0.87329,                0.71277,                0.47972,                0.53212,                0.35916,                0.77566,                0.51283,                0.86838,               0.006172,               0.006172,               0.006172
                     61,                0.80111,                 0.5195,                0.87439,                0.73017,                0.46967,                0.52774,                0.35814,                 0.7748,                0.51271,                0.86821,               0.006106,               0.006106,               0.006106
                     62,                0.79641,                0.51578,                0.87348,                0.70667,                0.47876,                0.53016,                0.35914,                0.77324,                0.50907,                0.86769,                0.00604,                0.00604,                0.00604
                     63,                0.79465,                0.51392,                0.87249,                0.74614,                0.46659,                0.53448,                0.36267,                 0.7707,                0.50851,                0.86676,               0.005974,               0.005974,               0.005974
                     64,                0.79435,                0.51246,                0.87271,                0.74509,                0.47251,                0.53556,                0.36442,                0.77046,                0.50767,                0.86698,               0.005908,               0.005908,               0.005908
                     65,                0.79295,                0.51193,                0.87172,                0.74452,                0.47747,                0.53941,                 0.3663,                 0.7694,                0.50695,                0.86623,               0.005842,               0.005842,               0.005842
                     66,                0.79587,                0.51296,                0.87253,                0.74935,                0.46799,                0.53826,                0.36514,                0.76799,                0.50652,                0.86545,               0.005776,               0.005776,               0.005776
                     67,                 0.7904,                0.51042,                0.87088,                0.70283,                0.48494,                0.54016,                0.36628,                0.76655,                 0.5059,                0.86474,                0.00571,                0.00571,                0.00571
                     68,                0.78987,                0.50977,                0.87086,                0.71984,                0.47703,                0.53999,                 0.3656,                0.76816,                0.50329,                0.86552,               0.005644,               0.005644,               0.005644
                     69,                0.78889,                0.50867,                0.87183,                0.75614,                0.47621,                0.54279,                0.36665,                0.76823,                0.50364,                0.86566,               0.005578,               0.005578,               0.005578
                     70,                0.78389,                0.50723,                0.87032,                0.76141,                0.47058,                0.54308,                0.36835,                0.76725,                0.50403,                0.86509,               0.005512,               0.005512,               0.005512
                     71,                0.78456,                0.50541,                0.87041,                0.71229,                0.48887,                0.54572,                0.37066,                0.76568,                0.50243,                0.86448,               0.005446,               0.005446,               0.005446
                     72,                0.78805,                  0.506,                0.87073,                0.72051,                0.48585,                0.54532,                0.36957,                 0.7645,                 0.5017,                 0.8635,                0.00538,                0.00538,                0.00538
                     73,                0.78501,                0.50459,                0.86928,                0.73358,                0.48286,                0.54595,                0.36958,                0.76402,                0.50069,                0.86329,               0.005314,               0.005314,               0.005314
                     74,                0.78283,                0.50406,                0.86948,                0.75345,                0.48832,                0.54836,                0.37112,                0.76287,                0.50052,                0.86324,               0.005248,               0.005248,               0.005248
                     75,                0.78125,                0.50205,                0.86893,                 0.7327,                  0.499,                0.54975,                0.37151,                0.76177,                0.49928,                0.86286,               0.005182,               0.005182,               0.005182
                     76,                0.77734,                0.49922,                0.86787,                0.68825,                0.50018,                0.54971,                0.37203,                0.76072,                0.49874,                0.86332,               0.005116,               0.005116,               0.005116
                     77,                0.77711,                0.49946,                0.86751,                0.68489,                0.49859,                 0.5479,                0.37152,                0.75993,                0.49819,                0.86285,                0.00505,                0.00505,                0.00505
                     78,                0.77597,                0.49911,                0.86848,                0.69906,                0.50478,                0.54962,                0.37144,                0.75978,                0.49833,                0.86292,               0.004984,               0.004984,               0.004984
                     79,                 0.7739,                0.49744,                 0.8678,                0.67904,                0.50426,                0.54865,                0.37154,                0.75896,                0.49803,                0.86268,               0.004918,               0.004918,               0.004918
                     80,                0.77133,                0.49454,                0.86745,                0.71418,                0.49084,                 0.5499,                0.37157,                0.75864,                 0.4977,                0.86293,               0.004852,               0.004852,               0.004852
                     81,                 0.7745,                0.49593,                0.86802,                0.69749,                0.49652,                0.55138,                0.37338,                0.75802,                0.49784,                0.86299,               0.004786,               0.004786,               0.004786
                     82,                0.77114,                0.49461,                0.86712,                0.69908,                0.49745,                0.55192,                0.37306,                0.75776,                0.49745,                0.86274,                0.00472,                0.00472,                0.00472
                     83,                0.76521,                0.49009,                 0.8655,                0.70247,                0.50318,                0.55155,                0.37321,                0.75741,                 0.4969,                 0.8624,               0.004654,               0.004654,               0.004654
                     84,                0.77239,                0.49383,                 0.8658,                0.69977,                0.49936,                0.55211,                0.37408,                 0.7571,                0.49597,                 0.8624,               0.004588,               0.004588,               0.004588
                     85,                0.76942,                0.49247,                0.86548,                0.68545,                 0.5004,                  0.553,                0.37463,                0.75678,                0.49606,                0.86231,               0.004522,               0.004522,               0.004522
                     86,                 0.7681,                0.49057,                 0.8642,                0.68164,                0.50177,                0.55352,                0.37548,                0.75648,                0.49534,                0.86265,               0.004456,               0.004456,               0.004456
                     87,                0.76759,                0.48937,                0.86548,                0.73694,                0.48178,                 0.5546,                0.37596,                0.75609,                0.49561,                0.86246,                0.00439,                0.00439,                0.00439
                     88,                0.76327,                0.48708,                0.86474,                0.73724,                0.48286,                 0.5559,                0.37582,                0.75568,                0.49527,                0.86223,               0.004324,               0.004324,               0.004324
                     89,                0.76281,                 0.4875,                0.86408,                0.71266,                0.49104,                0.55552,                0.37523,                0.75533,                0.49524,                0.86192,               0.004258,               0.004258,               0.004258
                     90,                0.76234,                 0.4852,                 0.8631,                0.71111,                0.49217,                0.55575,                 0.3761,                 0.7547,                0.49469,                0.86152,               0.004192,               0.004192,               0.004192
                     91,                0.75833,                0.48243,                0.86288,                0.71043,                0.49318,                0.55635,                0.37661,                0.75451,                 0.4944,                0.86137,               0.004126,               0.004126,               0.004126
                     92,                 0.7611,                0.48518,                0.86336,                0.71979,                0.48892,                0.55593,                0.37728,                0.75422,                0.49422,                0.86124,                0.00406,                0.00406,                0.00406
                     93,                0.75859,                0.48284,                0.86256,                0.76728,                0.48838,                 0.5551,                0.37721,                0.75421,                0.49368,                0.86142,               0.003994,               0.003994,               0.003994
                     94,                0.75453,                0.47945,                0.86159,                0.71538,                 0.4911,                0.55451,                0.37715,                0.75384,                0.49328,                0.86149,               0.003928,               0.003928,               0.003928
                     95,                0.75267,                0.47912,                0.86202,                0.69401,                 0.4981,                0.55466,                0.37735,                0.75392,                0.49293,                0.86157,               0.003862,               0.003862,               0.003862
                     96,                0.75517,                0.47978,                0.86191,                0.75994,                0.49184,                0.55463,                0.37722,                0.75361,                0.49274,                0.86146,               0.003796,               0.003796,               0.003796
                     97,                0.75218,                0.47758,                 0.8614,                0.71502,                 0.4918,                 0.5549,                0.37753,                0.75351,                0.49278,                0.86142,                0.00373,                0.00373,                0.00373
                     98,                0.74944,                0.47588,                0.86181,                0.76427,                0.49094,                0.55467,                 0.3774,                0.75305,                0.49222,                0.86135,               0.003664,               0.003664,               0.003664
                     99,                0.75224,                0.47703,                0.86087,                0.75814,                0.49162,                0.55412,                0.37727,                0.75303,                0.49207,                0.86138,               0.003598,               0.003598,               0.003598
                    100,                0.74721,                0.47395,                0.86044,                0.69928,                0.49622,                0.55423,                0.37748,                0.75313,                0.49189,                0.86153,               0.003532,               0.003532,               0.003532
                    101,                0.74883,                0.47343,                0.86041,                0.69803,                0.49649,                0.55409,                0.37772,                0.75338,                0.49174,                0.86175,               0.003466,               0.003466,               0.003466
                    102,                0.74906,                0.47405,                0.85997,                0.70582,                0.49505,                0.55484,                  0.378,                0.75318,                0.49141,                0.86164,                 0.0034,                 0.0034,                 0.0034
                    103,                0.74618,                 0.4729,                0.86038,                0.70556,                0.49222,                0.55359,                0.37778,                0.75294,                0.49117,                0.86155,               0.003334,               0.003334,               0.003334
                    104,                0.74214,                0.47062,                0.85926,                0.70556,                0.49281,                0.55431,                0.37806,                0.75281,                0.49067,                0.86143,               0.003268,               0.003268,               0.003268
                    105,                0.74148,                0.46911,                0.85891,                0.71058,                0.49281,                0.55502,                0.37819,                0.75258,                0.49025,                0.86142,               0.003202,               0.003202,               0.003202
                    106,                0.74399,                0.46999,                0.85875,                0.70671,                0.49418,                0.55479,                0.37815,                0.75235,                0.49008,                0.86143,               0.003136,               0.003136,               0.003136
                    107,                0.74128,                0.46755,                0.85862,                0.71018,                0.49301,                0.55497,                0.37862,                0.75225,                0.48974,                0.86138,                0.00307,                0.00307,                0.00307
                    108,                0.73534,                0.46523,                0.85696,                0.70508,                 0.4949,                0.55492,                0.37848,                0.75215,                0.48983,                0.86127,               0.003004,               0.003004,               0.003004
                    109,                0.73845,                 0.4666,                 0.8578,                 0.7081,                0.49297,                0.55553,                 0.3787,                0.75208,                0.48995,                0.86127,               0.002938,               0.002938,               0.002938
                    110,                0.73731,                0.46553,                0.85722,                0.70827,                0.49269,                0.55547,                0.37889,                0.75204,                   0.49,                0.86124,               0.002872,               0.002872,               0.002872
                    111,                0.73233,                0.46265,                0.85626,                0.71263,                0.49196,                0.55627,                0.37915,                0.75196,                0.49012,                0.86123,               0.002806,               0.002806,               0.002806
                    112,                0.73275,                0.46216,                0.85644,                0.71325,                0.49193,                 0.5562,                0.37929,                0.75188,                0.49005,                0.86125,                0.00274,                0.00274,                0.00274
                    113,                0.73191,                0.46117,                0.85554,                0.71583,                0.49073,                0.55622,                0.37956,                0.75169,                0.49005,                0.86124,               0.002674,               0.002674,               0.002674
                    114,                0.73073,                0.46062,                0.85552,                0.71656,                 0.4915,                0.55666,                0.37977,                0.75149,                0.49008,                0.86115,               0.002608,               0.002608,               0.002608
                    115,                0.72915,                0.45928,                0.85567,                0.71931,                0.49081,                0.55683,                0.37986,                 0.7515,                 0.4902,                0.86112,               0.002542,               0.002542,               0.002542
                    116,                0.72467,                0.45791,                0.85468,                 0.7174,                 0.4918,                0.55694,                0.37986,                0.75125,                0.49005,                0.86106,               0.002476,               0.002476,               0.002476
                    117,                0.72825,                0.45692,                0.85517,                0.71685,                 0.4925,                0.55749,                0.37984,                0.75109,                0.48979,                0.86104,                0.00241,                0.00241,                0.00241
                    118,                 0.7238,                0.45536,                0.85508,                0.71748,                0.49246,                0.55765,                0.38033,                0.75108,                0.48981,                0.86096,               0.002344,               0.002344,               0.002344
                    119,                0.72389,                0.45596,                0.85491,                 0.7176,                0.49283,                0.55813,                0.38056,                0.75083,                0.48962,                0.86089,               0.002278,               0.002278,               0.002278
                    120,                0.72488,                0.45582,                0.85417,                0.71786,                0.49285,                0.55805,                0.38097,                0.75081,                0.48944,                0.86091,               0.002212,               0.002212,               0.002212
                    121,                0.72019,                0.45351,                0.85318,                0.71872,                0.49292,                0.55846,                0.38104,                0.75078,                0.48943,                0.86086,               0.002146,               0.002146,               0.002146
                    122,                0.71829,                0.45093,                0.85265,                 0.7187,                0.49299,                0.55839,                 0.3811,                0.75074,                0.48929,                0.86097,                0.00208,                0.00208,                0.00208
                    123,                0.71785,                0.45079,                0.85291,                0.71974,                0.49274,                0.55852,                0.38102,                0.75066,                0.48896,                  0.861,               0.002014,               0.002014,               0.002014
                    124,                 0.7212,                0.45299,                0.85395,                0.72133,                0.49256,                0.55876,                 0.3812,                0.75037,                0.48856,                0.86092,               0.001948,               0.001948,               0.001948
                    125,                0.71667,                0.44914,                0.85325,                0.72366,                  0.492,                 0.5586,                0.38136,                 0.7504,                0.48857,                0.86095,               0.001882,               0.001882,               0.001882
                    126,                0.71781,                 0.4492,                0.85239,                0.72674,                0.49084,                0.55868,                0.38157,                0.75011,                0.48833,                0.86085,               0.001816,               0.001816,               0.001816
                    127,                0.71198,                0.44699,                0.85129,                0.72722,                0.49047,                0.55879,                 0.3816,                0.74998,                0.48818,                0.86081,                0.00175,                0.00175,                0.00175
                    128,                0.71175,                0.44638,                0.85236,                0.72828,                0.49048,                0.55931,                0.38182,                0.74996,                0.48799,                0.86076,               0.001684,               0.001684,               0.001684
                    129,                0.71075,                0.44587,                0.85199,                0.72721,                0.49047,                0.55903,                 0.3815,                 0.7498,                0.48787,                0.86072,               0.001618,               0.001618,               0.001618
                    130,                 0.7096,                 0.4434,                 0.8512,                0.72856,                0.49073,                0.55937,                0.38178,                0.74962,                0.48769,                0.86071,               0.001552,               0.001552,               0.001552
                    131,                0.70897,                0.44345,                0.85157,                0.72799,                0.49053,                0.55914,                0.38203,                0.74946,                0.48747,                0.86065,               0.001486,               0.001486,               0.001486
                    132,                0.70623,                0.44277,                0.85037,                0.72682,                0.49183,                0.55935,                0.38204,                0.74953,                 0.4876,                0.86066,                0.00142,                0.00142,                0.00142
                    133,                0.70381,                0.44124,                0.85005,                0.72676,                0.49223,                0.55904,                0.38201,                0.74927,                0.48747,                0.86058,               0.001354,               0.001354,               0.001354
                    134,                0.70715,                0.44232,                0.85029,                 0.7261,                0.49204,                0.55906,                0.38226,                0.74919,                0.48753,                0.86053,               0.001288,               0.001288,               0.001288
                    135,                0.70198,                0.43791,                0.84897,                0.72637,                0.49308,                0.55939,                0.38188,                0.74913,                 0.4875,                0.86057,               0.001222,               0.001222,               0.001222
                    136,                 0.7006,                0.43874,                 0.8501,                0.72581,                0.49279,                0.55931,                0.38225,                0.74907,                0.48768,                0.86051,               0.001156,               0.001156,               0.001156
                    137,                0.69708,                0.43646,                0.84866,                0.72854,                 0.4939,                0.56009,                0.38228,                0.74895,                 0.4876,                0.86047,                0.00109,                0.00109,                0.00109
                    138,                0.69821,                0.43628,                0.84888,                0.72718,                0.49491,                 0.5598,                0.38222,                0.74883,                 0.4874,                0.86043,               0.001024,               0.001024,               0.001024
                    139,                0.69873,                0.43512,                 0.8485,                0.72965,                 0.4946,                0.56014,                0.38269,                0.74877,                0.48749,                0.86043,               0.000958,               0.000958,               0.000958
                    140,                0.69495,                0.43358,                0.84846,                0.72818,                0.49546,                0.56065,                0.38302,                0.74873,                0.48753,                 0.8604,               0.000892,               0.000892,               0.000892
                    141,                0.68856,                0.42022,                0.83904,                0.72884,                0.49504,                0.56092,                0.38332,                0.74889,                0.48759,                0.86046,               0.000826,               0.000826,               0.000826
                    142,                0.67582,                0.41198,                0.83579,                 0.7273,                  0.495,                0.56114,                0.38283,                0.74874,                0.48755,                0.86042,                0.00076,                0.00076,                0.00076
                    143,                0.67185,                0.40828,                0.83535,                0.72528,                0.49539,                0.56089,                0.38279,                0.74893,                0.48747,                0.86037,               0.000694,               0.000694,               0.000694
                    144,                 0.6714,                0.40824,                0.83497,                0.72794,                0.49523,                0.56156,                0.38344,                0.74909,                0.48737,                0.86039,               0.000628,               0.000628,               0.000628
                    145,                0.66733,                0.40568,                0.83317,                0.72118,                0.49625,                0.56106,                0.38299,                0.74909,                0.48726,                 0.8604,               0.000562,               0.000562,               0.000562
                    146,                0.66547,                0.40403,                0.83306,                0.72058,                0.49657,                0.56109,                0.38297,                0.74902,                0.48731,                0.86033,               0.000496,               0.000496,               0.000496
                    147,                0.66134,                0.40144,                0.83234,                0.72131,                0.49595,                0.56139,                0.38364,                0.74903,                0.48726,                 0.8603,                0.00043,                0.00043,                0.00043
                    148,                0.66239,                0.40168,                0.83313,                0.72115,                0.49543,                 0.5615,                0.38337,                0.74901,                0.48714,                0.86023,               0.000364,               0.000364,               0.000364
                    149,                0.66101,                0.39963,                0.83061,                0.72278,                 0.4948,                0.56177,                0.38403,                0.74907,                0.48722,                 0.8602,               0.000298,               0.000298,               0.000298
                    150,                0.65697,                0.39787,                0.83139,                 0.7221,                0.49633,                0.56217,                0.38346,                0.74925,                0.48732,                0.86021,               0.000232,               0.000232,               0.000232
